name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nitrospina	35800	G	199	27	226	0.00240
Elusimicrobium	423604	G	111	7	118	0.00125
Marispirochaeta	1911565	G	29	6	35	0.00037
Entomospira	2834378	G	3	0	3	0.00003
Spirochaeta	146	G	2	0	2	0.00002
Treponema	157	G	9	0	9	0.00010
Brucepastera	2967962	G	2	0	2	0.00002
Borrelia	138	G	1	0	1	0.00001
Turneriella	338321	G	22	1	23	0.00024
Leptospira	171	G	20	7	27	0.00029
Brachyspira	29521	G	1	0	1	0.00001
Coprothermobacter	68335	G	69	2	71	0.00075
Peredibacter	263370	G	26	0	26	0.00028
Bacteriovorax	146784	G	1	0	1	0.00001
Halobacteriovorax	1652133	G	8	1	9	0.00010
Micavibrio	213485	G	9	0	9	0.00010
Bdellovibrio	958	G	7	1	8	0.00008
Pseudobdellovibrio	2862745	G	1	1	2	0.00002
Sulfurihydrogenibium	212790	G	6	0	6	0.00006
Calditerrivibrio	545865	G	10	0	10	0.00011
Caldithrix	187144	G	9	0	9	0.00010
Atribacter	2847777	G	9	0	9	0.00010
Thermosulfidibacter	412592	G	5	0	5	0.00005
Sphaerobacter	2056	G	2	0	2	0.00002
Nocardioides	1839	G	797	1775	2572	0.02729
Aeromicrobium	2040	G	14	5	19	0.00020
Mumia	1546255	G	2	0	2	0.00002
Microlunatus	29404	G	200	253	453	0.00481
Propionibacterium	1743	G	2	3	5	0.00005
Auraticoccus	1278221	G	1	2	3	0.00003
Kribbella	182639	G	74	0	74	0.00079
Kocuria	57493	G	28	0	28	0.00030
Nesterenkonia	57494	G	3	0	3	0.00003
Rothia	32207	G	2	14	16	0.00017
Pseudarthrobacter	1742993	G	1	521	522	0.00554
Microbacterium	33882	G	10	0	10	0.00011
Agromyces	33877	G	6	61	67	0.00071
Ruicaihuangia	3137419	G	1	17	18	0.00019
Rathayibacter	33886	G	1	98	99	0.00105
Aquiluna	529881	G	1	0	1	0.00001
Cellulomonas	1707	G	60	162	222	0.00236
Ornithinimicrobium	125287	G	59	110	169	0.00179
Arsenicicoccus	267408	G	7	0	7	0.00007
Pedococcus	2805645	G	4	28	32	0.00034
Phycicoccus	367298	G	3	24	27	0.00029
Nostocoides	99479	G	2	17	19	0.00020
Cellulosimicrobium	157920	G	32	357	389	0.00413
Promicromonospora	43676	G	1	0	1	0.00001
Yimella	908935	G	8	14	22	0.00023
Pengzhenrongella	2888818	G	5	12	17	0.00018
Brachybacterium	43668	G	1	4	5	0.00005
Demequina	577469	G	1	0	1	0.00001
Sanguibacter	60919	G	1	0	1	0.00001
Mycobacterium	1763	G	37	10	47	0.00050
Mycolicibacterium	1866885	G	14	207	221	0.00234
Mycobacteroides	670516	G	2	431	433	0.00459
Corynebacterium	1716	G	301	280	581	0.00616
Rhodococcus	1827	G	74	15	89	0.00094
Nocardia	1817	G	43	46	89	0.00094
Skermania	59613	G	1	1	2	0.00002
Pseudonocardia	1847	G	54	35	89	0.00094
Actinomycetospora	402649	G	47	200	247	0.00262
Amycolatopsis	1813	G	13	12	25	0.00027
Kibdelosporangium	2029	G	12	56	68	0.00072
Actinokineospora	39845	G	9	58	67	0.00071
Umezawaea	583360	G	9	75	84	0.00089
Lentzea	165301	G	9	64	73	0.00077
Allokutzneria	1137960	G	8	48	56	0.00059
Saccharomonospora	1851	G	5	23	28	0.00030
Kutzneria	43356	G	2	0	2	0.00002
Crossiella	130795	G	2	13	15	0.00016
Micromonospora	1873	G	117	53	170	0.00180
Longispora	203522	G	86	209	295	0.00313
Catellatospora	53365	G	27	88	115	0.00122
Dactylosporangium	35753	G	26	0	26	0.00028
Actinoplanes	1865	G	13	2	15	0.00016
Phytohabitans	907364	G	4	0	4	0.00004
Plantactinospora	673534	G	3	15	18	0.00019
Streptomyces	1883	G	211	369	580	0.00615
Yinghuangia	2805681	G	6	14	20	0.00021
Bifidobacterium	1678	G	290	11	301	0.00319
Thermomonospora	2019	G	101	229	330	0.00350
Actinoallomurus	667113	G	96	193	289	0.00307
Spirillospora	58122	G	3	8	11	0.00012
Nonomuraea	83681	G	38	0	38	0.00040
Sphaerisporangium	321315	G	15	32	47	0.00050
Streptosporangium	2000	G	9	0	9	0.00010
Microbispora	2005	G	4	5	9	0.00010
Thermobispora	147067	G	1	31	32	0.00034
Thermobifida	83677	G	4	4	8	0.00008
Nakamurella	53460	G	237	128	365	0.00387
Blastococcus	38501	G	210	453	663	0.00703
Modestobacter	88138	G	1	0	1	0.00001
Jatrophihabitans	1434010	G	170	154	324	0.00344
Frankia	1854	G	64	87	151	0.00160
Pseudofrankia	2994363	G	2	3	5	0.00005
Candidatus Planktophila	622681	G	7	9	16	0.00017
Schaalia	2529408	G	4	5	9	0.00010
Mobiluncus	2050	G	1	0	1	0.00001
Scrofimicrobium	2815785	G	1	4	5	0.00005
Natronoglycomyces	2838311	G	6	2	8	0.00008
Stackebrandtia	283810	G	2	2	4	0.00004
Epidermidibacterium	2078948	G	8	15	23	0.00024
Jiangella	281472	G	4	0	4	0.00004
Catenulispora	414878	G	2	3	5	0.00005
Acidothermus	28048	G	1	0	1	0.00001
Conexibacter	191494	G	1720	543	2263	0.02401
Baekduia	2600304	G	81	0	81	0.00086
Paraconexibacter	2758920	G	18	0	18	0.00019
Capillimicrobium	2976759	G	1	0	1	0.00001
Miltoncostaea	2843200	G	8	3	11	0.00012
Thermoleophilum	192992	G	5	1	6	0.00006
Dermatobacter	3075137	G	287	294	581	0.00616
Iamia	467975	G	156	182	338	0.00359
Aquihabitans	1648491	G	58	72	130	0.00138
Actinomarinicola	2789775	G	43	55	98	0.00104
Acidimicrobium	53634	G	132	39	171	0.00181
Candidatus Poriferisocius	2983186	G	100	62	162	0.00172
Ilumatobacter	682522	G	96	1	97	0.00103
Candidatus Poriferisodalis	2983190	G	5	2	7	0.00007
Rubrobacter	42255	G	293	78	371	0.00394
Raoultibacter	1926677	G	93	19	112	0.00119
Phoenicibacter	1981050	G	7	2	9	0.00010
Slackia	84108	G	3	0	3	0.00003
Lancefieldella	2767353	G	1	0	1	0.00001
Coriobacterium	33870	G	1	0	1	0.00001
Euzebya	908623	G	53	20	73	0.00077
Egibacter	1747770	G	2	0	2	0.00002
Priestia	2800373	G	63	0	63	0.00067
Bacillus	1386	G	27	1860	1887	0.02002
Peribacillus	2675229	G	7	7	14	0.00015
Heyndrickxia	2837504	G	6	0	6	0.00006
Alkalicoccus	2005375	G	6	0	6	0.00006
Aciduricibacillus	3158337	G	4	0	4	0.00004
Cytobacillus	2675230	G	2	0	2	0.00002
Psychrobacillus	1221880	G	2	0	2	0.00002
Alkalihalobacillus	2675234	G	1	0	1	0.00001
Radiobacillus	2785518	G	1	0	1	0.00001
Gracilibacillus	74385	G	1	0	1	0.00001
Virgibacillus	84406	G	1	0	1	0.00001
Niallia	2837506	G	1	0	1	0.00001
Lysinibacillus	400634	G	1	0	1	0.00001
Pseudalkalibacillus	2893058	G	1	0	1	0.00001
Tumebacillus	432330	G	48	0	48	0.00051
Effusibacillus	1502725	G	22	2	24	0.00025
Alicyclobacillus	29330	G	1	0	1	0.00001
Kyrpidia	1129704	G	1	0	1	0.00001
Paenibacillus	44249	G	42	95	137	0.00145
Cohnella	329857	G	4	0	4	0.00004
Aneurinibacillus	55079	G	3	0	3	0.00003
Brevibacillus	55080	G	2	0	2	0.00002
Staphylospora	2689589	G	32	7	39	0.00041
Laceyella	292635	G	2	0	2	0.00002
Novibacillus	1677050	G	2	0	2	0.00002
Thermoactinomyces	2023	G	1	0	1	0.00001
Anoxybacillus	150247	G	34	6	40	0.00042
Geobacillus	129337	G	2	6	8	0.00008
Sporosarcina	1569	G	27	3	30	0.00032
Listeria	1637	G	11	0	11	0.00012
Staphylococcus	1279	G	6	82	88	0.00093
Exiguobacterium	33986	G	1	0	1	0.00001
Gemella	1378	G	1	0	1	0.00001
Enterococcus	1350	G	372	149	521	0.00553
Vagococcus	2737	G	2	0	2	0.00002
Streptococcus	1301	G	155	4	159	0.00169
Weissella	46255	G	84	0	84	0.00089
Lactobacillus	1578	G	15	22	37	0.00039
Limosilactobacillus	2742598	G	1	0	1	0.00001
Lactiplantibacillus	2767842	G	1	0	1	0.00001
Carnobacterium	2747	G	20	0	20	0.00021
Granulicatella	117563	G	1	0	1	0.00001
Ignavigranum	89092	G	1	0	1	0.00001
Caloramator	44258	G	187	5	192	0.00204
Clostridium	1485	G	105	205	310	0.00329
Candidatus Arthromitus	49082	G	4	0	4	0.00004
Oceanirhabdus	1434026	G	2	5	7	0.00007
Pusillibacter	2892397	G	19	34	53	0.00056
Solibaculum	2842531	G	7	14	21	0.00022
Acetivibrio	35829	G	6	6	12	0.00013
Ruminococcus	1263	G	5	2	7	0.00007
Faecalibacterium	216851	G	3	22	25	0.00027
Fastidiosipila	236752	G	2	0	2	0.00002
Ethanoligenens	253238	G	1	0	1	0.00001
Thermocaproicibacter	3048127	G	1	0	1	0.00001
Vescimonas	2892396	G	1	2	3	0.00003
Lawsonibacter	2172004	G	1	1	2	0.00002
Aristaeella	3046369	G	42	0	42	0.00045
Desulforamulus	2916693	G	18	0	18	0.00019
Phosphitispora	2903061	G	11	5	16	0.00017
Desulfofarcimen	2282742	G	5	1	6	0.00006
Thermanaerosceptrum	2651578	G	1	0	1	0.00001
Candidatus Formimonas	2840454	G	1	0	1	0.00001
Carboxydocella	178898	G	21	4	25	0.00027
Desulfitobacterium	36853	G	11	0	11	0.00012
Dehalobacter	56112	G	3	2	5	0.00005
Anaerofustis	264995	G	5	1	6	0.00006
Eubacterium	1730	G	3	1	4	0.00004
Desulfoscipio	2867376	G	7	0	7	0.00007
Agathobaculum	2048137	G	3	0	3	0.00003
Proteinivorax	1491776	G	2	0	2	0.00002
Maliibacterium	3047433	G	2	1	3	0.00003
Christensenella	990721	G	175	0	175	0.00186
Ammonifex	42837	G	149	20	169	0.00179
Thermoanaerobacterium	28895	G	6	1	7	0.00007
Mahella	252965	G	1	0	1	0.00001
Peptostreptococcus	1257	G	15	11	26	0.00028
Romboutsia	1501226	G	13	50	63	0.00067
Paraclostridium	1849822	G	13	0	13	0.00014
Clostridioides	1870884	G	3	7	10	0.00011
Terrisporobacter	1505652	G	1	4	5	0.00005
Alkaliphilus	114627	G	2	0	2	0.00002
Emergencia	1926556	G	1	0	1	0.00001
Halobacteroides	42417	G	84	10	94	0.00100
Butyrivibrio	830	G	13	2	15	0.00016
Herbinix	1663717	G	3	3	6	0.00006
Candidatus Epulonipiscium	2383	G	2	0	2	0.00002
Chakrabartyella	3088373	G	2	0	2	0.00002
Claveliimonas	3076670	G	2	2	4	0.00004
Tyzzerella	1506577	G	1	0	1	0.00001
Cellulosilyticum	698776	G	1	0	1	0.00001
Tepidanaerobacter	499228	G	10	2	12	0.00013
Natranaerobius	375928	G	8	0	8	0.00008
Metallumcola	3234175	G	1	0	1	0.00001
Miniphocaeibacter	2126548	G	263	21	284	0.00301
Peptoniphilus	162289	G	5	0	5	0.00005
Finegoldia	150022	G	1	0	1	0.00001
Anaerococcus	165779	G	1	0	1	0.00001
Parvimonas	543311	G	1	0	1	0.00001
Sporanaerobacter	165812	G	15	2	17	0.00018
Tissierella	41273	G	4	0	4	0.00004
Sedimentibacter	190972	G	12	1	13	0.00014
Geochorda	3366854	G	90	77	167	0.00177
Carboxydochorda	3366853	G	4	2	6	0.00006
Limnochorda	1676651	G	2	0	2	0.00002
Sporomusa	2375	G	22	0	22	0.00023
Pelosinus	365348	G	1	0	1	0.00001
Megasphaera	906	G	2	0	2	0.00002
Dialister	39948	G	2	0	2	0.00002
Veillonella	29465	G	1	0	1	0.00001
Phascolarctobacterium	33024	G	1	0	1	0.00001
Turicibacter	191303	G	23	4	27	0.00029
Leptolyngbya	47251	G	2015	95	2110	0.02239
Trichocoleus	450526	G	3	0	3	0.00003
Trichodesmium	1205	G	117	3	120	0.00127
Limnospira	2596745	G	15	38	53	0.00056
Capilliphycus	2768926	G	1	0	1	0.00001
Allocoleopsis	2886347	G	15	0	15	0.00016
Rivularia	373984	G	7	0	7	0.00007
Anabaena	1163	G	1	8	9	0.00010
Nostoc	1177	G	1	0	1	0.00001
Tepidiforma	2682228	G	577	58	635	0.00674
Chloroflexus	1107	G	304	5	309	0.00328
Roseiflexus	120961	G	5	1	6	0.00006
Thermobaculum	262406	G	114	67	181	0.00192
Candidatus Chlorohelix	3139173	G	4	1	5	0.00005
Candidatus Leptofilum	3140596	G	301	86	387	0.00411
Ktedonosporobacter	2692417	G	41	13	54	0.00057
Caldilinea	233191	G	35	97	132	0.00140
Pelolinea	1649478	G	24	11	35	0.00037
Dehalogenimonas	670486	G	9	0	9	0.00010
Candidatus Lucifugimonas	3143249	G	4	0	4	0.00004
Capsulimonas	2494209	G	74	5	79	0.00084
Chthonomonas	1077265	G	57	1	58	0.00062
Fimbriimonas	1005038	G	39	1	40	0.00042
Vulcanimicrobium	3016049	G	96	18	114	0.00121
Candidatus Phytoplasma	33926	G	32	0	32	0.00034
Acholeplasma	2147	G	14	5	19	0.00020
Spiroplasma	2132	G	29	8	37	0.00039
Aminobacterium	81466	G	138	0	138	0.00146
Aminithiophilus	3029078	G	38	1	39	0.00041
Cloacibacillus	508459	G	22	0	22	0.00023
Pyramidobacter	638847	G	20	0	20	0.00021
Deinococcus	1298	G	97	2	99	0.00105
Thermus	270	G	3	0	3	0.00003
Thermotoga	2335	G	1	0	1	0.00001
Fervidobacterium	2422	G	1	0	1	0.00001
Athalassotoga	1769718	G	1	0	1	0.00001
Candidatus Saccharimonas	1331051	G	54	67	121	0.00128
Candidatus Nanosynbacter	2093823	G	17	0	17	0.00018
Minisyncoccus	3238478	G	22	0	22	0.00023
Candidatus Chazhemtobacterium	2715734	G	5	0	5	0.00005
Candidatus Chromulinivorax	2953757	G	22	0	22	0.00023
Candidatus Babela	1551504	G	2	0	2	0.00002
Candidatus Bipolaricaulis	2250122	G	4	0	4	0.00004
Candidatus Fervidibacter	1448928	G	3	0	3	0.00003
Dissulfurimicrobium	1769732	G	3	0	3	0.00003
Candidatus Nitrosocosmicus	1826864	G	1551	0	1551	0.01646
Nitrososphaera	497726	G	92	52	144	0.00153
Nitrosotalea	1078904	G	1	7	8	0.00008
Methanobrevibacter	2172	G	17	0	17	0.00018
Methanobacterium	2160	G	1	0	1	0.00001
Methanocella	570266	G	4	0	4	0.00004
Methanoculleus	45989	G	2	0	2	0.00002
Methanosarcina	2207	G	2	0	2	0.00002
