name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteriovorax	146784	G	21	0	21	0.00018
Halobacteriovorax	1652133	G	19	0	19	0.00017
Bdellovibrio	958	G	36	1	37	0.00032
Pseudobdellovibrio	2862745	G	20	4	24	0.00021
Micavibrio	213485	G	4	0	4	0.00003
Pigmentibacter	2838409	G	1	4	5	0.00004
Spirobacillus	495819	G	1	11	12	0.00010
Campylobacter	194	G	47	2	49	0.00043
Helicobacter	209	G	15	31	46	0.00040
Sulfurimonas	202746	G	13	0	13	0.00011
Nitrosophilus	2795692	G	81	3	84	0.00073
Nitratiruptor	269258	G	22	0	22	0.00019
Hippea	84404	G	22	0	22	0.00019
Nitrospina	35800	G	144	18	162	0.00141
Marispirochaeta	1911565	G	54	5	59	0.00051
Salinispira	1616789	G	2	0	2	0.00002
Entomospira	2834378	G	1	0	1	0.00001
Treponema	157	G	4	0	4	0.00003
Borrelia	138	G	1	0	1	0.00001
Sphaerochaeta	399320	G	1	0	1	0.00001
Turneriella	338321	G	26	1	27	0.00023
Leptospira	171	G	12	9	21	0.00018
Sulfurihydrogenibium	212790	G	71	4	75	0.00065
Persephonella	182899	G	1	1	2	0.00002
Elusimicrobium	423604	G	52	4	56	0.00049
Endomicrobium	1408194	G	4	5	9	0.00008
Candidatus Endomicrobiellum	3238959	G	2	3	5	0.00004
Coprothermobacter	68335	G	15	0	15	0.00013
Calditerrivibrio	545865	G	13	0	13	0.00011
Caldithrix	187144	G	11	0	11	0.00010
Sphaerobacter	2056	G	4	0	4	0.00003
Atribacter	2847777	G	3	0	3	0.00003
Thermosulfidibacter	412592	G	2	0	2	0.00002
Kocuria	57493	G	115	0	115	0.00100
Glutamicibacter	1742989	G	27	0	27	0.00023
Nesterenkonia	57494	G	6	0	6	0.00005
Rothia	32207	G	4	33	37	0.00032
Arthrobacter	1663	G	2	85	87	0.00076
Pseudarthrobacter	1742993	G	2	1244	1246	0.01082
Microbacterium	33882	G	171	203	374	0.00325
Rhodoluna	529883	G	27	70	97	0.00084
Agromyces	33877	G	8	119	127	0.00110
Leucobacter	55968	G	4	130	134	0.00116
Frondihabitans	447237	G	3	218	221	0.00192
Gryllotalpicola	1195526	G	1	52	53	0.00046
Clavibacter	1573	G	1	121	122	0.00106
Gulosibacter	256818	G	1	30	31	0.00027
Cellulomonas	1707	G	930	1209	2139	0.01858
Phycicoccus	367298	G	51	422	473	0.00411
Nostocoides	99479	G	10	93	103	0.00089
Pedococcus	2805645	G	8	58	66	0.00057
Arsenicicoccus	267408	G	3	0	3	0.00003
Demequina	577469	G	305	15	320	0.00278
Cellulosimicrobium	157920	G	110	811	921	0.00800
Promicromonospora	43676	G	5	0	5	0.00004
Ornithinimicrobium	125287	G	108	82	190	0.00165
Pengzhenrongella	2888818	G	13	17	30	0.00026
Brachybacterium	43668	G	4	8	12	0.00010
Sanguibacter	60919	G	4	0	4	0.00003
Yimella	908935	G	2	1	3	0.00003
Austwickia	1184606	G	1	0	1	0.00001
Ruania	626119	G	1	0	1	0.00001
Nocardioides	1839	G	1660	1694	3354	0.02913
Aeromicrobium	2040	G	137	0	137	0.00119
Micropruina	116071	G	23	17	40	0.00035
Mumia	1546255	G	8	0	8	0.00007
Microlunatus	29404	G	298	109	407	0.00354
Tessaracoccus	72763	G	1	0	1	0.00001
Raineyella	1911549	G	1	0	1	0.00001
Kribbella	182639	G	13	0	13	0.00011
Micromonospora	1873	G	1692	217	1909	0.01658
Actinoplanes	1865	G	256	243	499	0.00433
Longispora	203522	G	131	109	240	0.00208
Dactylosporangium	35753	G	73	0	73	0.00063
Catellatospora	53365	G	50	67	117	0.00102
Phytohabitans	907364	G	37	0	37	0.00032
Natronosporangium	2920401	G	3	1	4	0.00003
Solwaraspora	265431	G	1	0	1	0.00001
Plantactinospora	673534	G	1	2	3	0.00003
Mycobacterium	1763	G	75	89	164	0.00142
Mycolicibacterium	1866885	G	27	1444	1471	0.01278
Mycolicibacillus	2126281	G	1	0	1	0.00001
Rhodococcus	1827	G	324	39	363	0.00315
Nocardia	1817	G	136	171	307	0.00267
Williamsia	85043	G	1	4	5	0.00004
Corynebacterium	1716	G	196	47	243	0.00211
Tsukamurella	2060	G	15	0	15	0.00013
Dietzia	37914	G	10	11	21	0.00018
Segniliparus	286801	G	1	0	1	0.00001
Hoyosella	697025	G	1	0	1	0.00001
Actinomycetospora	402649	G	112	346	458	0.00398
Pseudonocardia	1847	G	111	27	138	0.00120
Amycolatopsis	1813	G	94	16	110	0.00096
Lentzea	165301	G	16	102	118	0.00102
Allokutzneria	1137960	G	7	36	43	0.00037
Kutzneria	43356	G	7	0	7	0.00006
Kibdelosporangium	2029	G	6	25	31	0.00027
Saccharomonospora	1851	G	3	11	14	0.00012
Crossiella	130795	G	1	5	6	0.00005
Nakamurella	53460	G	780	63	843	0.00732
Blastococcus	38501	G	554	310	864	0.00750
Modestobacter	88138	G	7	0	7	0.00006
Geodermatophilus	1860	G	1	0	1	0.00001
Streptomyces	1883	G	374	1969	2343	0.02035
Yinghuangia	2805681	G	13	4	17	0.00015
Kitasatospora	2063	G	1	1	2	0.00002
Nonomuraea	83681	G	61	0	61	0.00053
Streptosporangium	2000	G	31	0	31	0.00027
Sphaerisporangium	321315	G	18	8	26	0.00023
Microbispora	2005	G	16	5	21	0.00018
Thermobispora	147067	G	1	7	8	0.00007
Actinoallomurus	667113	G	40	25	65	0.00056
Thermomonospora	2019	G	18	14	32	0.00028
Nocardiopsis	2013	G	1	0	1	0.00001
Jatrophihabitans	1434010	G	138	23	161	0.00140
Frankia	1854	G	82	22	104	0.00090
Pseudofrankia	2994363	G	2	0	2	0.00002
Bifidobacterium	1678	G	70	6	76	0.00066
Schaalia	2529408	G	14	3	17	0.00015
Trueperella	1069494	G	3	0	3	0.00003
Scrofimicrobium	2815785	G	2	1	3	0.00003
Actinomyces	1654	G	1	0	1	0.00001
Arcanobacterium	28263	G	1	2	3	0.00003
Gleimia	2692113	G	1	7	8	0.00007
Acidothermus	28048	G	10	1	11	0.00010
Candidatus Planktophila	622681	G	9	0	9	0.00008
Natronoglycomyces	2838311	G	7	0	7	0.00006
Epidermidibacterium	2078948	G	5	1	6	0.00005
Jiangella	281472	G	4	0	4	0.00003
Kineococcus	33981	G	1	0	1	0.00001
Aquihabitans	1648491	G	386	296	682	0.00592
Dermatobacter	3075137	G	361	220	581	0.00505
Iamia	467975	G	276	198	474	0.00412
Actinomarinicola	2789775	G	51	40	91	0.00079
Ilumatobacter	682522	G	388	0	388	0.00337
Acidimicrobium	53634	G	110	20	130	0.00113
Candidatus Poriferisocius	2983186	G	101	42	143	0.00124
Candidatus Poriferisodalis	2983190	G	6	1	7	0.00006
Conexibacter	191494	G	1603	380	1983	0.01722
Baekduia	2600304	G	92	0	92	0.00080
Svornostia	3231543	G	5	2	7	0.00006
Paraconexibacter	2758920	G	50	0	50	0.00043
Capillimicrobium	2976759	G	1	0	1	0.00001
Miltoncostaea	2843200	G	14	3	17	0.00015
Thermoleophilum	192992	G	5	1	6	0.00005
Rubrobacter	42255	G	179	27	206	0.00179
Raoultibacter	1926677	G	7	1	8	0.00007
Phoenicibacter	1981050	G	5	1	6	0.00005
Gordonibacter	644652	G	2	2	4	0.00003
Fannyhessea	2767327	G	2	8	10	0.00009
Coriobacterium	33870	G	1	0	1	0.00001
Euzebya	908623	G	9	1	10	0.00009
Egibacter	1747770	G	1	0	1	0.00001
Priestia	2800373	G	187	1	188	0.00163
Bacillus	1386	G	36	1511	1547	0.01344
Peribacillus	2675229	G	19	27	46	0.00040
Psychrobacillus	1221880	G	10	0	10	0.00009
Heyndrickxia	2837504	G	9	2	11	0.00010
Aciduricibacillus	3158337	G	4	0	4	0.00003
Pseudalkalibacillus	2893058	G	4	0	4	0.00003
Niallia	2837506	G	4	0	4	0.00003
Neobacillus	2675232	G	3	0	3	0.00003
Virgibacillus	84406	G	2	0	2	0.00002
Lysinibacillus	400634	G	2	0	2	0.00002
Oceanobacillus	182709	G	1	0	1	0.00001
Radiobacillus	2785518	G	1	0	1	0.00001
Cytobacillus	2675230	G	1	0	1	0.00001
Alkalicoccus	2005375	G	1	0	1	0.00001
Gracilibacillus	74385	G	1	0	1	0.00001
Domibacillus	1433999	G	1	0	1	0.00001
Alkalibacillus	331654	G	1	0	1	0.00001
Paenibacillus	44249	G	143	159	302	0.00262
Brevibacillus	55080	G	13	0	13	0.00011
Cohnella	329857	G	10	0	10	0.00009
Aneurinibacillus	55079	G	1	0	1	0.00001
Tumebacillus	432330	G	95	0	95	0.00083
Effusibacillus	1502725	G	15	0	15	0.00013
Kyrpidia	1129704	G	7	0	7	0.00006
Alicyclobacillus	29330	G	3	0	3	0.00003
Sporosarcina	1569	G	79	18	97	0.00084
Staphylospora	2689589	G	32	4	36	0.00031
Thermoactinomyces	2023	G	5	0	5	0.00004
Laceyella	292635	G	3	0	3	0.00003
Novibacillus	1677050	G	3	0	3	0.00003
Kroppenstedtia	1274351	G	1	0	1	0.00001
Polycladomyces	1348505	G	1	0	1	0.00001
Listeria	1637	G	18	0	18	0.00016
Exiguobacterium	33986	G	15	0	15	0.00013
Staphylococcus	1279	G	13	3	16	0.00014
Anoxybacillus	150247	G	1	1	2	0.00002
Gemella	1378	G	1	0	1	0.00001
Enterococcus	1350	G	298	113	411	0.00357
Tetragenococcus	51668	G	1	0	1	0.00001
Weissella	46255	G	166	0	166	0.00144
Lactobacillus	1578	G	16	16	32	0.00028
Oenococcus	46254	G	3	0	3	0.00003
Limosilactobacillus	2742598	G	2	0	2	0.00002
Pediococcus	1253	G	1	0	1	0.00001
Liquorilactobacillus	2767888	G	1	0	1	0.00001
Dellaglioa	2767880	G	1	0	1	0.00001
Streptococcus	1301	G	109	25	134	0.00116
Carnobacterium	2747	G	14	0	14	0.00012
Caloramator	44258	G	198	12	210	0.00182
Clostridium	1485	G	163	91	254	0.00221
Candidatus Arthromitus	49082	G	5	0	5	0.00004
Sarcina	1266	G	1	11	12	0.00010
Oceanirhabdus	1434026	G	1	3	4	0.00003
Acetivibrio	35829	G	22	14	36	0.00031
Solibaculum	2842531	G	6	10	16	0.00014
Pusillibacter	2892397	G	3	4	7	0.00006
Ruminococcus	1263	G	2	0	2	0.00002
Paludihabitans	2038676	G	1	0	1	0.00001
Petroclostridium	2304687	G	1	0	1	0.00001
Desulfitobacterium	36853	G	28	0	28	0.00024
Dehalobacter	56112	G	13	8	21	0.00018
Phosphitispora	2903061	G	19	6	25	0.00022
Desulforamulus	2916693	G	3	0	3	0.00003
Candidatus Formimonas	2840454	G	2	0	2	0.00002
Desulfofarcimen	2282742	G	1	0	1	0.00001
Thermanaerosceptrum	2651578	G	1	0	1	0.00001
Desulfoscipio	2867376	G	19	0	19	0.00017
Aristaeella	3046369	G	13	0	13	0.00011
Candidatus Syntrophocurvum	2293313	G	10	1	11	0.00010
Carboxydocella	178898	G	4	0	4	0.00003
Thermaerobacter	73918	G	1	0	1	0.00001
Thermincola	278993	G	1	0	1	0.00001
Romboutsia	1501226	G	44	127	171	0.00149
Paraclostridium	1849822	G	33	0	33	0.00029
Peptostreptococcus	1257	G	8	5	13	0.00011
Terrisporobacter	1505652	G	4	14	18	0.00016
Clostridioides	1870884	G	1	2	3	0.00003
Alkaliphilus	114627	G	5	1	6	0.00005
Emergencia	1926556	G	1	3	4	0.00003
Ammonifex	42837	G	170	20	190	0.00165
Thermoanaerobacterium	28895	G	3	0	3	0.00003
Caldanaerobacter	249529	G	2	0	2	0.00002
Thermacetogenium	140458	G	1	1	2	0.00002
Christensenella	990721	G	49	0	49	0.00043
Candidatus Epulonipiscium	2383	G	6	0	6	0.00005
Butyrivibrio	830	G	6	0	6	0.00005
Claveliimonas	3076670	G	5	4	9	0.00008
Herbinix	1663717	G	4	4	8	0.00007
Anaeromicropila	3024823	G	4	1	5	0.00004
Chakrabartyella	3088373	G	3	0	3	0.00003
Kineothrix	2163168	G	3	1	4	0.00003
Lacrimispora	2719231	G	2	0	2	0.00002
Dorea	189330	G	2	6	8	0.00007
Coprococcus	33042	G	2	0	2	0.00002
Marvinbryantia	248744	G	1	0	1	0.00001
Lachnoclostridium	1506553	G	1	1	2	0.00002
Tyzzerella	1506577	G	1	0	1	0.00001
Cellulosilyticum	698776	G	2	0	2	0.00002
Halobacteroides	42417	G	26	2	28	0.00024
Natroniella	52003	G	1	0	1	0.00001
Halanaerobium	2330	G	4	0	4	0.00003
Natranaerobius	375928	G	4	0	4	0.00003
Thermanaeromonas	202949	G	1	0	1	0.00001
Miniphocaeibacter	2126548	G	181	11	192	0.00167
Peptoniphilus	162289	G	17	0	17	0.00015
Finegoldia	150022	G	3	0	3	0.00003
Anaerococcus	165779	G	2	0	2	0.00002
Tissierella	41273	G	3	0	3	0.00003
Sporanaerobacter	165812	G	1	0	1	0.00001
Sedimentibacter	190972	G	2	0	2	0.00002
Geochorda	3366854	G	87	19	106	0.00092
Carboxydochorda	3366853	G	10	1	11	0.00010
Limnochorda	1676651	G	4	0	4	0.00003
Turicibacter	191303	G	57	0	57	0.00050
Sporomusa	2375	G	8	0	8	0.00007
Pelosinus	365348	G	3	1	4	0.00003
Megasphaera	906	G	1	0	1	0.00001
Veillonella	29465	G	1	0	1	0.00001
Leptolyngbya	47251	G	1416	69	1485	0.01290
Trichocoleus	450526	G	1	0	1	0.00001
Limnospira	2596745	G	19	637	656	0.00570
Capilliphycus	2768926	G	3	0	3	0.00003
Microcoleus	44471	G	1	0	1	0.00001
Allocoleopsis	2886347	G	15	1	16	0.00014
Anabaena	1163	G	1	11	12	0.00010
Nostoc	1177	G	1	0	1	0.00001
Tepidiforma	2682228	G	385	16	401	0.00348
Thermobaculum	262406	G	113	105	218	0.00189
Chloroflexus	1107	G	95	18	113	0.00098
Roseiflexus	120961	G	6	2	8	0.00007
Candidatus Chlorohelix	3139173	G	6	3	9	0.00008
Candidatus Leptofilum	3140596	G	149	69	218	0.00189
Dehalogenimonas	670486	G	67	0	67	0.00058
Dehalococcoides	61434	G	1	0	1	0.00001
Candidatus Lucifugimonas	3143249	G	1	0	1	0.00001
Caldilinea	233191	G	27	126	153	0.00133
Pelolinea	1649478	G	10	10	20	0.00017
Ktedonosporobacter	2692417	G	10	5	15	0.00013
Fimbriimonas	1005038	G	83	3	86	0.00075
Capsulimonas	2494209	G	49	2	51	0.00044
Chthonomonas	1077265	G	15	0	15	0.00013
Mycoplasma	2093	G	23	5	28	0.00024
Candidatus Phytoplasma	33926	G	22	0	22	0.00019
Spiroplasma	2132	G	21	2	23	0.00020
Metamycoplasma	2895509	G	3	0	3	0.00003
Mycoplasmopsis	2767358	G	1	0	1	0.00001
Candidatus Xianfuyuplasma	2975521	G	1	0	1	0.00001
Vulcanimicrobium	3016049	G	27	4	31	0.00027
Candidatus Nanosynbacter	2093823	G	172	0	172	0.00149
Candidatus Saccharimonas	1331051	G	107	263	370	0.00321
Candidatus Mycosynbacter	2831665	G	9	6	15	0.00013
Minisyncoccus	3238478	G	87	0	87	0.00076
Candidatus Chromulinivorax	2953757	G	51	0	51	0.00044
Candidatus Babela	1551504	G	7	0	7	0.00006
Candidatus Bipolaricaulis	2250122	G	3	0	3	0.00003
Candidatus Fervidibacter	1448928	G	1	0	1	0.00001
Aminobacterium	81466	G	298	0	298	0.00259
Aminithiophilus	3029078	G	90	2	92	0.00080
Cloacibacillus	508459	G	51	1	52	0.00045
Pyramidobacter	638847	G	4	0	4	0.00003
Deinococcus	1298	G	70	1	71	0.00062
Truepera	332248	G	1	0	1	0.00001
Thermotoga	2335	G	3	0	3	0.00003
Pseudothermotoga	1643951	G	2	0	2	0.00002
Mesotoga	1184396	G	1	0	1	0.00001
Dissulfurimicrobium	1769732	G	16	0	16	0.00014
Persicimonas	2766927	G	1	0	1	0.00001
Fusobacterium	848	G	3	0	3	0.00003
Leptotrichia	32067	G	1	0	1	0.00001
Candidatus Nitrosocosmicus	1826864	G	803	0	803	0.00697
Nitrososphaera	497726	G	33	15	48	0.00042
Candidatus Nitrosotenuis	1825023	G	4	0	4	0.00003
Methanobrevibacter	2172	G	9	1	10	0.00009
Methanobacterium	2160	G	2	0	2	0.00002
Methanoculleus	45989	G	2	0	2	0.00002
Methanosarcina	2207	G	2	0	2	0.00002
Methanocella	570266	G	2	1	3	0.00003
