name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Fluviispira	2698753	G	2	3	5	0.00005
Marispirochaeta	1911565	G	18	0	18	0.00017
Spirochaeta	146	G	3	0	3	0.00003
Thiospirochaeta	2792240	G	1	0	1	0.00001
Entomospira	2834378	G	1	0	1	0.00001
Treponema	157	G	11	0	11	0.00010
Borrelia	138	G	1	0	1	0.00001
Leptospira	171	G	14	12	26	0.00024
Turneriella	338321	G	1	0	1	0.00001
Elusimicrobium	423604	G	33	3	36	0.00033
Coprothermobacter	68335	G	24	0	24	0.00022
Calditerrivibrio	545865	G	13	0	13	0.00012
Mucispirillum	248038	G	2	0	2	0.00002
Denitrovibrio	117999	G	1	0	1	0.00001
Flexistipes	2351	G	1	0	1	0.00001
Sulfurihydrogenibium	212790	G	10	0	10	0.00009
Caldithrix	187144	G	8	0	8	0.00007
Atribacter	2847777	G	6	0	6	0.00006
Sphaerobacter	2056	G	3	0	3	0.00003
Thermosulfidibacter	412592	G	2	0	2	0.00002
Kocuria	57493	G	47	0	47	0.00044
Nesterenkonia	57494	G	6	0	6	0.00006
Rothia	32207	G	4	39	43	0.00040
Arthrobacter	1663	G	2	791	793	0.00735
Glutamicibacter	1742989	G	2	0	2	0.00002
Neomicrococcus	1868332	G	1	42	43	0.00040
Auritidibacter	1160973	G	1	0	1	0.00001
Phycicoccus	367298	G	66	579	645	0.00598
Nostocoides	99479	G	27	251	278	0.00258
Pedococcus	2805645	G	14	106	120	0.00111
Arsenicicoccus	267408	G	1	0	1	0.00001
Agromyces	33877	G	46	293	339	0.00314
Microbacterium	33882	G	34	36	70	0.00065
Aquiluna	529881	G	28	0	28	0.00026
Rhodoluna	529883	G	2	2	4	0.00004
Rathayibacter	33886	G	1	118	119	0.00110
Gryllotalpicola	1195526	G	1	21	22	0.00020
Cellulomonas	1707	G	453	1077	1530	0.01418
Cellulosimicrobium	157920	G	270	475	745	0.00690
Promicromonospora	43676	G	12	0	12	0.00011
Isoptericola	254250	G	1	3	4	0.00004
Ornithinimicrobium	125287	G	70	114	184	0.00171
Yimella	908935	G	10	16	26	0.00024
Demequina	577469	G	10	1	11	0.00010
Brachybacterium	43668	G	5	16	21	0.00019
Pengzhenrongella	2888818	G	5	10	15	0.00014
Sanguibacter	60919	G	3	0	3	0.00003
Brevibacterium	1696	G	1	1	2	0.00002
Georgenia	154116	G	1	2	3	0.00003
Nocardioides	1839	G	1197	2414	3611	0.03347
Mumia	1546255	G	42	0	42	0.00039
Aeromicrobium	2040	G	37	6	43	0.00040
Micropruina	116071	G	4	7	11	0.00010
Microlunatus	29404	G	286	324	610	0.00565
Propionibacterium	1743	G	1	1	2	0.00002
Tessaracoccus	72763	G	1	1	2	0.00002
Arachnia	2801844	G	1	0	1	0.00001
Kribbella	182639	G	137	0	137	0.00127
Mycobacterium	1763	G	74	0	74	0.00069
Mycolicibacterium	1866885	G	57	1581	1638	0.01518
Mycobacteroides	670516	G	2	0	2	0.00002
Rhodococcus	1827	G	293	59	352	0.00326
Nocardia	1817	G	170	109	279	0.00259
Corynebacterium	1716	G	180	114	294	0.00272
Gordonia	2053	G	4	0	4	0.00004
Skermania	59613	G	2	5	7	0.00006
Tsukamurella	2060	G	3	0	3	0.00003
Dietzia	37914	G	2	3	5	0.00005
Segniliparus	286801	G	1	1	2	0.00002
Pseudonocardia	1847	G	91	45	136	0.00126
Actinomycetospora	402649	G	69	342	411	0.00381
Amycolatopsis	1813	G	24	15	39	0.00036
Kibdelosporangium	2029	G	16	94	110	0.00102
Lentzea	165301	G	15	135	150	0.00139
Umezawaea	583360	G	8	87	95	0.00088
Allokutzneria	1137960	G	5	37	42	0.00039
Kutzneria	43356	G	3	0	3	0.00003
Saccharomonospora	1851	G	2	11	13	0.00012
Actinoalloteichus	65496	G	1	3	4	0.00004
Crossiella	130795	G	1	8	9	0.00008
Streptomyces	1883	G	267	674	941	0.00872
Yinghuangia	2805681	G	9	27	36	0.00033
Kitasatospora	2063	G	1	8	9	0.00008
Longispora	203522	G	106	249	355	0.00329
Dactylosporangium	35753	G	96	0	96	0.00089
Micromonospora	1873	G	81	43	124	0.00115
Catellatospora	53365	G	58	193	251	0.00233
Actinoplanes	1865	G	42	13	55	0.00051
Plantactinospora	673534	G	4	23	27	0.00025
Phytohabitans	907364	G	3	0	3	0.00003
Blastococcus	38501	G	362	669	1031	0.00956
Modestobacter	88138	G	3	0	3	0.00003
Geodermatophilus	1860	G	1	2	3	0.00003
Bifidobacterium	1678	G	312	33	345	0.00320
Nakamurella	53460	G	290	134	424	0.00393
Thermomonospora	2019	G	64	108	172	0.00159
Actinoallomurus	667113	G	36	64	100	0.00093
Nonomuraea	83681	G	41	0	41	0.00038
Microbispora	2005	G	39	4	43	0.00040
Streptosporangium	2000	G	13	0	13	0.00012
Sphaerisporangium	321315	G	10	18	28	0.00026
Thermobifida	83677	G	4	0	4	0.00004
Jatrophihabitans	1434010	G	125	89	214	0.00198
Frankia	1854	G	70	76	146	0.00135
Pseudofrankia	2994363	G	2	2	4	0.00004
Protofrankia	2994361	G	1	1	2	0.00002
Acidothermus	28048	G	32	20	52	0.00048
Schaalia	2529408	G	6	10	16	0.00015
Mobiluncus	2050	G	1	0	1	0.00001
Scrofimicrobium	2815785	G	1	5	6	0.00006
Trueperella	1069494	G	1	0	1	0.00001
Actinomyces	1654	G	1	0	1	0.00001
Jiangella	281472	G	13	0	13	0.00012
Epidermidibacterium	2078948	G	13	20	33	0.00031
Natronoglycomyces	2838311	G	11	3	14	0.00013
Stackebrandtia	283810	G	1	1	2	0.00002
Candidatus Planktophila	622681	G	6	0	6	0.00006
Conexibacter	191494	G	2284	835	3119	0.02891
Baekduia	2600304	G	126	0	126	0.00117
Paraconexibacter	2758920	G	103	0	103	0.00095
Capillimicrobium	2976759	G	2	1	3	0.00003
Miltoncostaea	2843200	G	11	4	15	0.00014
Thermoleophilum	192992	G	7	2	9	0.00008
Dermatobacter	3075137	G	381	379	760	0.00704
Iamia	467975	G	226	259	485	0.00450
Aquihabitans	1648491	G	95	117	212	0.00196
Actinomarinicola	2789775	G	84	106	190	0.00176
Ilumatobacter	682522	G	139	0	139	0.00129
Acidimicrobium	53634	G	130	38	168	0.00156
Candidatus Poriferisocius	2983186	G	81	49	130	0.00120
Candidatus Poriferisodalis	2983190	G	4	1	5	0.00005
Rubrobacter	42255	G	507	141	648	0.00601
Raoultibacter	1926677	G	86	27	113	0.00105
Phoenicibacter	1981050	G	7	3	10	0.00009
Slackia	84108	G	4	0	4	0.00004
Gordonibacter	644652	G	1	2	3	0.00003
Lancefieldella	2767353	G	2	0	2	0.00002
Olsenella	133925	G	1	5	6	0.00006
Euzebya	908623	G	83	29	112	0.00104
Egibacter	1747770	G	2	0	2	0.00002
Egicoccus	1755825	G	1	0	1	0.00001
Priestia	2800373	G	243	3	246	0.00228
Bacillus	1386	G	31	569	600	0.00556
Peribacillus	2675229	G	20	150	170	0.00158
Psychrobacillus	1221880	G	6	0	6	0.00006
Heyndrickxia	2837504	G	5	0	5	0.00005
Alkalicoccus	2005375	G	5	0	5	0.00005
Aciduricibacillus	3158337	G	4	0	4	0.00004
Cytobacillus	2675230	G	4	2	6	0.00006
Lysinibacillus	400634	G	3	1	4	0.00004
Pseudalkalibacillus	2893058	G	2	0	2	0.00002
Niallia	2837506	G	2	0	2	0.00002
Amphibacillus	29331	G	2	0	2	0.00002
Virgibacillus	84406	G	2	0	2	0.00002
Neobacillus	2675232	G	2	1	3	0.00003
Alkalibacillus	331654	G	2	0	2	0.00002
Oceanobacillus	182709	G	2	0	2	0.00002
Radiobacillus	2785518	G	1	0	1	0.00001
Halobacillus	45667	G	1	0	1	0.00001
Gracilibacillus	74385	G	1	0	1	0.00001
Fervidibacillus	3033930	G	1	0	1	0.00001
Paenibacillus	44249	G	133	263	396	0.00367
Cohnella	329857	G	37	2	39	0.00036
Brevibacillus	55080	G	27	2	29	0.00027
Aneurinibacillus	55079	G	6	1	7	0.00006
Thermobacillus	76632	G	1	0	1	0.00001
Tumebacillus	432330	G	89	0	89	0.00082
Effusibacillus	1502725	G	16	2	18	0.00017
Sporosarcina	1569	G	34	19	53	0.00049
Staphylospora	2689589	G	17	6	23	0.00021
Thermoactinomyces	2023	G	3	1	4	0.00004
Laceyella	292635	G	2	0	2	0.00002
Anoxybacillus	150247	G	20	15	35	0.00032
Geobacillus	129337	G	3	32	35	0.00032
Staphylococcus	1279	G	17	15	32	0.00030
Listeria	1637	G	6	1	7	0.00006
Brochothrix	2755	G	1	0	1	0.00001
Hydrogenibacillus	1609627	G	1	0	1	0.00001
Enterococcus	1350	G	319	291	610	0.00565
Vagococcus	2737	G	3	0	3	0.00003
Tetragenococcus	51668	G	1	0	1	0.00001
Streptococcus	1301	G	180	12	192	0.00178
Weissella	46255	G	86	0	86	0.00080
Dellaglioa	2767880	G	8	4	12	0.00011
Lactobacillus	1578	G	6	19	25	0.00023
Apilactobacillus	2767877	G	3	0	3	0.00003
Lacticaseibacillus	2759736	G	1	0	1	0.00001
Lactiplantibacillus	2767842	G	1	0	1	0.00001
Acetilactobacillus	2767874	G	1	0	1	0.00001
Carnobacterium	2747	G	15	0	15	0.00014
Caloramator	44258	G	253	5	258	0.00239
Clostridium	1485	G	135	187	322	0.00298
Sarcina	1266	G	1	6	7	0.00006
Candidatus Arthromitus	49082	G	1	0	1	0.00001
Proteiniclasticum	1155385	G	1	0	1	0.00001
Oceanirhabdus	1434026	G	1	2	3	0.00003
Pusillibacter	2892397	G	16	40	56	0.00052
Solibaculum	2842531	G	7	19	26	0.00024
Ruminococcus	1263	G	4	2	6	0.00006
Acetivibrio	35829	G	2	3	5	0.00005
Faecalibacterium	216851	G	2	0	2	0.00002
Fastidiosipila	236752	G	2	1	3	0.00003
Thermocaproicibacter	3048127	G	2	1	3	0.00003
Ethanoligenens	253238	G	1	0	1	0.00001
Phosphitispora	2903061	G	19	11	30	0.00028
Desulfofarcimen	2282742	G	17	4	21	0.00019
Desulforamulus	2916693	G	7	0	7	0.00006
Aristaeella	3046369	G	37	0	37	0.00034
Desulfitobacterium	36853	G	14	0	14	0.00013
Dehalobacter	56112	G	4	6	10	0.00009
Carboxydocella	178898	G	9	2	11	0.00010
Fenollaria	1686313	G	4	0	4	0.00004
Proteiniborus	415014	G	2	1	3	0.00003
Thermaerobacter	73918	G	1	0	1	0.00001
Intestinimonas	1392389	G	1	1	2	0.00002
Desulfoscipio	2867376	G	11	0	11	0.00010
Candidatus Syntrophocurvum	2293313	G	6	1	7	0.00006
Agathobaculum	2048137	G	2	3	5	0.00005
Eubacterium	1730	G	2	1	3	0.00003
Acetobacterium	33951	G	1	0	1	0.00001
Anaerofustis	264995	G	1	0	1	0.00001
Symbiobacterium	2733	G	1	0	1	0.00001
Caldinitratiruptor	1006480	G	1	0	1	0.00001
Proteinivorax	1491776	G	1	0	1	0.00001
Romboutsia	1501226	G	44	124	168	0.00156
Paraclostridium	1849822	G	36	0	36	0.00033
Peptostreptococcus	1257	G	8	6	14	0.00013
Terrisporobacter	1505652	G	5	17	22	0.00020
Clostridioides	1870884	G	2	4	6	0.00006
Intestinibacter	1505657	G	1	2	3	0.00003
Alkaliphilus	114627	G	9	4	13	0.00012
Serpentinicella	1890059	G	1	0	1	0.00001
Ammonifex	42837	G	120	26	146	0.00135
Thermoanaerobacterium	28895	G	7	2	9	0.00008
Christensenella	990721	G	105	0	105	0.00097
Halobacteroides	42417	G	68	14	82	0.00076
Natroniella	52003	G	3	0	3	0.00003
Anoxybacter	1769008	G	1	0	1	0.00001
Butyrivibrio	830	G	12	4	16	0.00015
Tyzzerella	1506577	G	6	4	10	0.00009
Claveliimonas	3076670	G	3	6	9	0.00008
Herbinix	1663717	G	3	6	9	0.00008
Candidatus Epulonipiscium	2383	G	2	0	2	0.00002
Chakrabartyella	3088373	G	2	1	3	0.00003
Anaerocolumna	1843210	G	2	1	3	0.00003
Anaeromicropila	3024823	G	1	0	1	0.00001
Anaerostipes	207244	G	1	2	3	0.00003
Lacrimispora	2719231	G	1	0	1	0.00001
Cellulosilyticum	698776	G	3	0	3	0.00003
Natranaerobius	375928	G	7	1	8	0.00007
Tepidanaerobacter	499228	G	4	1	5	0.00005
Metallumcola	3234175	G	2	0	2	0.00002
Miniphocaeibacter	2126548	G	310	61	371	0.00344
Peptoniphilus	162289	G	5	0	5	0.00005
Anaerococcus	165779	G	2	0	2	0.00002
Parvimonas	543311	G	2	0	2	0.00002
Finegoldia	150022	G	1	0	1	0.00001
Gudongella	2692382	G	2	0	2	0.00002
Tissierella	41273	G	1	0	1	0.00001
Sporanaerobacter	165812	G	3	1	4	0.00004
Sedimentibacter	190972	G	11	3	14	0.00013
Geochorda	3366854	G	62	37	99	0.00092
Carboxydochorda	3366853	G	5	2	7	0.00006
Limnochorda	1676651	G	1	0	1	0.00001
Turicibacter	191303	G	47	0	47	0.00044
Erysipelothrix	1647	G	1	0	1	0.00001
Sporomusa	2375	G	3	0	3	0.00003
Pelosinus	365348	G	1	0	1	0.00001
Veillonella	29465	G	2	0	2	0.00002
Megasphaera	906	G	1	0	1	0.00001
Acidaminococcus	904	G	1	2	3	0.00003
Ndongobacter	1930845	G	1	0	1	0.00001
Leptolyngbya	47251	G	1232	79	1311	0.01215
Trichodesmium	1205	G	100	3	103	0.00095
Limnospira	2596745	G	33	73	106	0.00098
Capilliphycus	2768926	G	1	0	1	0.00001
Allocoleopsis	2886347	G	14	0	14	0.00013
Nostoc	1177	G	1	0	1	0.00001
Rivularia	373984	G	1	0	1	0.00001
Gloeobacter	33071	G	1	0	1	0.00001
Synechococcus	1129	G	1	0	1	0.00001
Pseudanabaena	1152	G	1	0	1	0.00001
Nodosilinea	1120752	G	1	0	1	0.00001
Tepidiforma	2682228	G	509	35	544	0.00504
Chloroflexus	1107	G	121	8	129	0.00120
Roseiflexus	120961	G	4	1	5	0.00005
Thermobaculum	262406	G	120	95	215	0.00199
Candidatus Chlorohelix	3139173	G	4	1	5	0.00005
Candidatus Leptofilum	3140596	G	159	61	220	0.00204
Caldilinea	233191	G	50	180	230	0.00213
Pelolinea	1649478	G	23	14	37	0.00034
Anaerolinea	233189	G	1	1	2	0.00002
Brevefilum	2019482	G	1	0	1	0.00001
Ktedonosporobacter	2692417	G	20	8	28	0.00026
Dehalogenimonas	670486	G	15	0	15	0.00014
Dehalococcoides	61434	G	1	0	1	0.00001
Candidatus Lucifugimonas	3143249	G	1	0	1	0.00001
Fimbriimonas	1005038	G	49	4	53	0.00049
Capsulimonas	2494209	G	41	5	46	0.00043
Chthonomonas	1077265	G	24	1	25	0.00023
Vulcanimicrobium	3016049	G	75	25	100	0.00093
Spiroplasma	2132	G	19	5	24	0.00022
Mycoplasma	2093	G	17	6	23	0.00021
Candidatus Phytoplasma	33926	G	8	0	8	0.00007
Acholeplasma	2147	G	3	3	6	0.00006
Haploplasma	2903106	G	2	1	3	0.00003
Metamycoplasma	2895509	G	2	0	2	0.00002
Aminobacterium	81466	G	123	0	123	0.00114
Aminithiophilus	3029078	G	69	3	72	0.00067
Cloacibacillus	508459	G	37	1	38	0.00035
Thermanaerovibrio	81461	G	1	0	1	0.00001
Pyramidobacter	638847	G	11	0	11	0.00010
Deinococcus	1298	G	67	2	69	0.00064
Thermus	270	G	1	0	1	0.00001
Truepera	332248	G	1	0	1	0.00001
Candidatus Saccharimonas	1331051	G	45	73	118	0.00109
Candidatus Nanosynbacter	2093823	G	42	0	42	0.00039
Candidatus Minimicrobia	2905967	G	2	13	15	0.00014
Minisyncoccus	3238478	G	63	0	63	0.00058
Candidatus Chazhemtobacterium	2715734	G	6	0	6	0.00006
Candidatus Chromulinivorax	2953757	G	32	0	32	0.00030
Candidatus Babela	1551504	G	2	0	2	0.00002
Candidatus Fervidibacter	1448928	G	3	0	3	0.00003
Dissulfurimicrobium	1769732	G	1	0	1	0.00001
Fusobacterium	848	G	1	0	1	0.00001
Candidatus Nitrosocosmicus	1826864	G	1603	0	1603	0.01486
Nitrososphaera	497726	G	97	42	139	0.00129
Nitrosotalea	1078904	G	1	9	10	0.00009
Methanobrevibacter	2172	G	11	0	11	0.00010
Methanobacterium	2160	G	3	0	3	0.00003
Methanosphaera	2316	G	1	0	1	0.00001
Methanoculleus	45989	G	2	0	2	0.00002
Methanosarcina	2207	G	1	0	1	0.00001
Candidatus Methanoplasma	1607807	G	1	0	1	0.00001
