name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Kibdelosporangium	2029	G	2	10	12	0.00011
Allokutzneria	1137960	G	2	12	14	0.00013
Saccharothrix	2071	G	1	0	1	0.00001
Thermomonospora	2019	G	185	485	670	0.00637
Actinoallomurus	667113	G	15	35	50	0.00048
Nonomuraea	83681	G	80	0	80	0.00076
Streptosporangium	2000	G	38	0	38	0.00036
Sphaerisporangium	321315	G	14	35	49	0.00047
Microbispora	2005	G	10	3	13	0.00012
Thermobispora	147067	G	2	39	41	0.00039
Nocardiopsis	2013	G	2	3	5	0.00005
Jiangella	281472	G	195	0	195	0.00185
Actinomyces	1654	G	20	0	20	0.00019
Schaalia	2529408	G	8	6	14	0.00013
Mobiluncus	2050	G	2	0	2	0.00002
Arcanobacterium	28263	G	1	6	7	0.00007
Gleimia	2692113	G	1	15	16	0.00015
Boudabousia	2767318	G	1	0	1	0.00001
Scrofimicrobium	2815785	G	1	2	3	0.00003
Jatrophihabitans	1434010	G	56	80	136	0.00129
Nakamurella	53460	G	30	25	55	0.00052
Frankia	1854	G	18	24	42	0.00040
Pseudofrankia	2994363	G	1	1	2	0.00002
Natronoglycomyces	2838311	G	12	5	17	0.00016
Stackebrandtia	283810	G	5	8	13	0.00012
Candidatus Planktophila	622681	G	4	0	4	0.00004
Epidermidibacterium	2078948	G	2	4	6	0.00006
Conexibacter	191494	G	4224	1137	5361	0.05097
Baekduia	2600304	G	39	0	39	0.00037
Capillimicrobium	2976759	G	2	1	3	0.00003
Paraconexibacter	2758920	G	1	0	1	0.00001
Miltoncostaea	2843200	G	94	36	130	0.00124
Thermoleophilum	192992	G	4	1	5	0.00005
Dermatobacter	3075137	G	417	323	740	0.00704
Iamia	467975	G	161	142	303	0.00288
Actinomarinicola	2789775	G	151	144	295	0.00280
Aquihabitans	1648491	G	9	8	17	0.00016
Ilumatobacter	682522	G	446	0	446	0.00424
Candidatus Poriferisocius	2983186	G	203	93	296	0.00281
Acidimicrobium	53634	G	63	14	77	0.00073
Candidatus Poriferisodalis	2983190	G	6	2	8	0.00008
Candidatus Spongiisocius	2983163	G	1	0	1	0.00001
Rubrobacter	42255	G	492	94	586	0.00557
Euzebya	908623	G	91	26	117	0.00111
Egibacter	1747770	G	3	0	3	0.00003
Egicoccus	1755825	G	2	0	2	0.00002
Raoultibacter	1926677	G	35	12	47	0.00045
Slackia	84108	G	5	1	6	0.00006
Phoenicibacter	1981050	G	3	1	4	0.00004
Gordonibacter	644652	G	1	2	3	0.00003
Fannyhessea	2767327	G	1	6	7	0.00007
Lancefieldella	2767353	G	1	0	1	0.00001
Tumebacillus	432330	G	945	0	945	0.00899
Effusibacillus	1502725	G	23	1	24	0.00023
Kyrpidia	1129704	G	3	0	3	0.00003
Priestia	2800373	G	498	4	502	0.00477
Bacillus	1386	G	112	5977	6089	0.05789
Psychrobacillus	1221880	G	15	0	15	0.00014
Heyndrickxia	2837504	G	13	1	14	0.00013
Virgibacillus	84406	G	12	0	12	0.00011
Lysinibacillus	400634	G	8	4	12	0.00011
Neobacillus	2675232	G	6	0	6	0.00006
Peribacillus	2675229	G	6	8	14	0.00013
Niallia	2837506	G	5	0	5	0.00005
Domibacillus	1433999	G	5	0	5	0.00005
Aciduricibacillus	3158337	G	4	0	4	0.00004
Radiobacillus	2785518	G	4	0	4	0.00004
Alkalibacillus	331654	G	3	0	3	0.00003
Oceanobacillus	182709	G	3	0	3	0.00003
Cytobacillus	2675230	G	2	0	2	0.00002
Fervidibacillus	3033930	G	1	0	1	0.00001
Alkalihalobacillus	2675234	G	1	0	1	0.00001
Pseudalkalibacillus	2893058	G	1	0	1	0.00001
Evansella	2837485	G	1	0	1	0.00001
Paenibacillus	44249	G	401	550	951	0.00904
Brevibacillus	55080	G	48	1	49	0.00047
Cohnella	329857	G	42	0	42	0.00040
Aneurinibacillus	55079	G	25	0	25	0.00024
Thermobacillus	76632	G	5	0	5	0.00005
Sporosarcina	1569	G	113	20	133	0.00126
Solibacillus	648800	G	2	1	3	0.00003
Planococcus	1372	G	1	0	1	0.00001
Staphylospora	2689589	G	42	18	60	0.00057
Laceyella	292635	G	14	5	19	0.00018
Thermoactinomyces	2023	G	7	3	10	0.00010
Novibacillus	1677050	G	6	0	6	0.00006
Kroppenstedtia	1274351	G	1	0	1	0.00001
Polycladomyces	1348505	G	1	0	1	0.00001
Staphylococcus	1279	G	59	241	300	0.00285
Geobacillus	129337	G	10	18	28	0.00027
Anoxybacillus	150247	G	3	0	3	0.00003
Gemella	1378	G	5	0	5	0.00005
Exiguobacterium	33986	G	3	0	3	0.00003
Listeria	1637	G	2	0	2	0.00002
Enterococcus	1350	G	315	86	401	0.00381
Vagococcus	2737	G	14	0	14	0.00013
Tetragenococcus	51668	G	5	0	5	0.00005
Streptococcus	1301	G	328	138	466	0.00443
Weissella	46255	G	15	0	15	0.00014
Apilactobacillus	2767877	G	5	0	5	0.00005
Lactobacillus	1578	G	4	43	47	0.00045
Periweissella	2930384	G	2	0	2	0.00002
Pediococcus	1253	G	1	0	1	0.00001
Lacticaseibacillus	2759736	G	1	0	1	0.00001
Carnobacterium	2747	G	8	0	8	0.00008
Clostridium	1485	G	234	466	700	0.00666
Caloramator	44258	G	163	7	170	0.00162
Candidatus Arthromitus	49082	G	5	0	5	0.00005
Proteiniclasticum	1155385	G	2	1	3	0.00003
Sarcina	1266	G	1	6	7	0.00007
Acetivibrio	35829	G	29	21	50	0.00048
Solibaculum	2842531	G	16	39	55	0.00052
Pusillibacter	2892397	G	10	12	22	0.00021
Faecalibacterium	216851	G	2	3	5	0.00005
Vescimonas	2892396	G	2	4	6	0.00006
Ruminococcus	1263	G	2	0	2	0.00002
Paludihabitans	2038676	G	1	0	1	0.00001
Ethanoligenens	253238	G	1	0	1	0.00001
Thermaerobacter	73918	G	37	0	37	0.00035
Carboxydocella	178898	G	27	3	30	0.00029
Fenollaria	1686313	G	2	0	2	0.00002
Thermanaerosceptrum	2651578	G	37	9	46	0.00044
Phosphitispora	2903061	G	13	9	22	0.00021
Desulforamulus	2916693	G	1	0	1	0.00001
Desulfoscipio	2867376	G	9	0	9	0.00009
Agathobaculum	2048137	G	8	1	9	0.00009
Symbiobacterium	2733	G	5	0	5	0.00005
Desulfitobacterium	36853	G	3	0	3	0.00003
Desulfosporosinus	79206	G	1	0	1	0.00001
Syntrophothermus	129001	G	2	0	2	0.00002
Candidatus Syntrophocurvum	2293313	G	2	0	2	0.00002
Aristaeella	3046369	G	4	0	4	0.00004
Eubacterium	1730	G	1	0	1	0.00001
Anaerofustis	264995	G	1	0	1	0.00001
Alkalibacter	274470	G	1	0	1	0.00001
Caproiciproducens	1738645	G	3	1	4	0.00004
Maliibacterium	3047433	G	2	0	2	0.00002
Ammonifex	42837	G	323	14	337	0.00320
Thermacetogenium	140458	G	4	1	5	0.00005
Thermoanaerobacterium	28895	G	1	0	1	0.00001
Caldanaerobacter	249529	G	1	0	1	0.00001
Halobacteroides	42417	G	194	7	201	0.00191
Natroniella	52003	G	1	0	1	0.00001
Anoxybacter	1769008	G	1	0	1	0.00001
Paraclostridium	1849822	G	71	0	71	0.00068
Romboutsia	1501226	G	23	7	30	0.00029
Peptostreptococcus	1257	G	5	0	5	0.00005
Clostridioides	1870884	G	4	72	76	0.00072
Terrisporobacter	1505652	G	1	0	1	0.00001
Alkaliphilus	114627	G	20	1	21	0.00020
Serpentinicella	1890059	G	1	0	1	0.00001
Filifactor	44259	G	1	0	1	0.00001
Acetoanaerobium	186831	G	1	0	1	0.00001
Herbinix	1663717	G	52	22	74	0.00070
Anaeromicropila	3024823	G	7	1	8	0.00008
Lacrimispora	2719231	G	4	0	4	0.00004
Anaerocolumna	1843210	G	4	0	4	0.00004
Butyrivibrio	830	G	3	0	3	0.00003
Coprococcus	33042	G	3	0	3	0.00003
Anaerobutyricum	2569097	G	2	0	2	0.00002
Kineothrix	2163168	G	2	0	2	0.00002
Anaerostipes	207244	G	2	1	3	0.00003
Claveliimonas	3076670	G	2	1	3	0.00003
Chakrabartyella	3088373	G	2	0	2	0.00002
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Tyzzerella	1506577	G	1	0	1	0.00001
Candidatus Epulonipiscium	2383	G	1	0	1	0.00001
Christensenella	990721	G	93	0	93	0.00088
Tepidanaerobacter	499228	G	15	0	15	0.00014
Biomaibacter	2770094	G	5	0	5	0.00005
Natranaerobius	375928	G	1	0	1	0.00001
Geochorda	3366854	G	73	11	84	0.00080
Carboxydochorda	3366853	G	5	0	5	0.00005
Sporomusa	2375	G	11	0	11	0.00010
Pelosinus	365348	G	7	0	7	0.00007
Dialister	39948	G	15	0	15	0.00014
Veillonella	29465	G	2	0	2	0.00002
Megasphaera	906	G	1	0	1	0.00001
Sedimentibacter	190972	G	9	0	9	0.00009
Peptoniphilus	162289	G	2	0	2	0.00002
Anaerococcus	165779	G	2	0	2	0.00002
Helcococcus	31983	G	1	0	1	0.00001
Tissierella	41273	G	3	0	3	0.00003
Turicibacter	191303	G	12	0	12	0.00011
Allobaculum	174708	G	1	1	2	0.00002
Tepidiforma	2682228	G	522	4	526	0.00500
Thermobaculum	262406	G	260	172	432	0.00411
Chloroflexus	1107	G	124	31	155	0.00147
Roseiflexus	120961	G	19	0	19	0.00018
Dehalogenimonas	670486	G	117	0	117	0.00111
Dehalococcoides	61434	G	2	0	2	0.00002
Candidatus Leptofilum	3140596	G	75	25	100	0.00095
Candidatus Promineifilum	1988031	G	6	7	13	0.00012
Caldilinea	233191	G	71	241	312	0.00297
Pelolinea	1649478	G	31	15	46	0.00044
Brevefilum	2019482	G	4	2	6	0.00006
Ktedonosporobacter	2692417	G	1	0	1	0.00001
Thermoflexus	1495649	G	1	1	2	0.00002
Leptolyngbya	47251	G	1647	30	1677	0.01594
Nostoc	1177	G	22	0	22	0.00021
Anabaena	1163	G	1	11	12	0.00011
Limnospira	2596745	G	3	25	28	0.00027
Capilliphycus	2768926	G	1	0	1	0.00001
Crinalium	241421	G	2	0	2	0.00002
Altericista	2855430	G	1	0	1	0.00001
Capsulimonas	2494209	G	125	4	129	0.00123
Fimbriimonas	1005038	G	47	1	48	0.00046
Chthonomonas	1077265	G	39	0	39	0.00037
Vulcanimicrobium	3016049	G	101	8	109	0.00104
Spiroplasma	2132	G	9	0	9	0.00009
Candidatus Phytoplasma	33926	G	8	0	8	0.00008
Mycoplasma	2093	G	2	0	2	0.00002
Mycoplasmopsis	2767358	G	2	0	2	0.00002
Aminobacterium	81466	G	111	0	111	0.00106
Aminithiophilus	3029078	G	84	1	85	0.00081
Cloacibacillus	508459	G	55	0	55	0.00052
Pyramidobacter	638847	G	5	0	5	0.00005
Pseudothermotoga	1643951	G	54	0	54	0.00051
Thermotoga	2335	G	2	0	2	0.00002
Kosmotoga	651456	G	2	0	2	0.00002
Tepiditoga	2778400	G	1	0	1	0.00001
Deinococcus	1298	G	25	0	25	0.00024
Thermus	270	G	1	3	4	0.00004
Minisyncoccus	3238478	G	61	0	61	0.00058
Candidatus Chazhemtobacterium	2715734	G	9	0	9	0.00009
Candidatus Chromulinivorax	2953757	G	29	0	29	0.00028
Candidatus Babela	1551504	G	11	0	11	0.00010
Candidatus Saccharimonas	1331051	G	10	15	25	0.00024
Candidatus Nanosynbacter	2093823	G	2	0	2	0.00002
Dissulfurimicrobium	1769732	G	7	0	7	0.00007
Leptotrichia	32067	G	3	0	3	0.00003
Candidatus Nitrosocosmicus	1826864	G	3484	0	3484	0.03313
Nitrososphaera	497726	G	73	1256	1329	0.01264
Nitrosotalea	1078904	G	2	265	267	0.00254
Methanotorris	196119	G	10	14	24	0.00023
Methanobacterium	2160	G	1	0	1	0.00001
Methanocella	570266	G	2	0	2	0.00002
Homo	9605	G	1	0	1	0.00001
