name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Dissulfurispira	2811506	G	1	0	1	0.00001
Campylobacter	194	G	61	16	77	0.00075
Helicobacter	209	G	15	3	18	0.00017
Arcobacter	28196	G	1	14	15	0.00015
Sulfurimonas	202746	G	8	0	8	0.00008
Hydrogenimonas	223785	G	1	0	1	0.00001
Sulfurospirillum	57665	G	1	0	1	0.00001
Nitrosophilus	2795692	G	54	2	56	0.00054
Nitratiruptor	269258	G	47	0	47	0.00046
Hippea	84404	G	7	0	7	0.00007
Nitrospina	35800	G	171	30	201	0.00195
Marispirochaeta	1911565	G	47	3	50	0.00049
Entomospira	2834378	G	5	0	5	0.00005
Sediminispirochaeta	1911556	G	3	0	3	0.00003
Spirochaeta	146	G	2	0	2	0.00002
Salinispira	1616789	G	2	0	2	0.00002
Thiospirochaeta	2792240	G	1	0	1	0.00001
Treponema	157	G	13	0	13	0.00013
Borrelia	138	G	1	0	1	0.00001
Breznakiella	2845254	G	1	0	1	0.00001
Leptospira	171	G	35	22	57	0.00055
Turneriella	338321	G	29	1	30	0.00029
Peredibacter	263370	G	68	0	68	0.00066
Bacteriovorax	146784	G	5	0	5	0.00005
Halobacteriovorax	1652133	G	8	0	8	0.00008
Bdellovibrio	958	G	20	1	21	0.00020
Micavibrio	213485	G	17	0	17	0.00016
Pseudobdellovibrio	2862745	G	1	1	2	0.00002
Elusimicrobium	423604	G	49	2	51	0.00049
Candidatus Endomicrobiellum	3238959	G	1	8	9	0.00009
Sulfurihydrogenibium	212790	G	24	0	24	0.00023
Coprothermobacter	68335	G	29	1	30	0.00029
Calditerrivibrio	545865	G	11	0	11	0.00011
Mucispirillum	248038	G	2	0	2	0.00002
Flexistipes	2351	G	1	0	1	0.00001
Sphaerobacter	2056	G	8	1	9	0.00009
Thermosulfidibacter	412592	G	8	0	8	0.00008
Caldithrix	187144	G	6	0	6	0.00006
Atribacter	2847777	G	5	0	5	0.00005
Nocardioides	1839	G	1190	1434	2624	0.02546
Aeromicrobium	2040	G	24	6	30	0.00029
Micropruina	116071	G	7	10	17	0.00016
Mumia	1546255	G	4	0	4	0.00004
Microlunatus	29404	G	140	138	278	0.00270
Propioniciclava	1085622	G	2	5	7	0.00007
Auraticoccus	1278221	G	2	3	5	0.00005
Kribbella	182639	G	46	0	46	0.00045
Mycobacterium	1763	G	78	43	121	0.00117
Mycolicibacterium	1866885	G	21	1128	1149	0.01115
Mycolicibacter	1073531	G	1	0	1	0.00001
Corynebacterium	1716	G	257	131	388	0.00376
Rhodococcus	1827	G	105	18	123	0.00119
Nocardia	1817	G	40	41	81	0.00079
Tsukamurella	2060	G	5	0	5	0.00005
Gordonia	2053	G	1	1	2	0.00002
Kocuria	57493	G	20	0	20	0.00019
Arthrobacter	1663	G	4	76	80	0.00078
Nesterenkonia	57494	G	3	0	3	0.00003
Glutamicibacter	1742989	G	3	0	3	0.00003
Rothia	32207	G	1	5	6	0.00006
Neomicrococcus	1868332	G	1	24	25	0.00024
Pseudarthrobacter	1742993	G	1	412	413	0.00401
Microbacterium	33882	G	31	10	41	0.00040
Agromyces	33877	G	15	79	94	0.00091
Rhodoluna	529883	G	5	9	14	0.00014
Aquiluna	529881	G	1	0	1	0.00001
Subtercola	120212	G	2	44	46	0.00045
Leucobacter	55968	G	2	33	35	0.00034
Gryllotalpicola	1195526	G	1	34	35	0.00034
Frondihabitans	447237	G	1	48	49	0.00048
Nostocoides	99479	G	33	88	121	0.00117
Pedococcus	2805645	G	7	16	23	0.00022
Arsenicicoccus	267408	G	3	0	3	0.00003
Phycicoccus	367298	G	1	3	4	0.00004
Ornithinimicrobium	125287	G	84	94	178	0.00173
Cellulosimicrobium	157920	G	75	770	845	0.00820
Promicromonospora	43676	G	3	0	3	0.00003
Cellulomonas	1707	G	73	118	191	0.00185
Demequina	577469	G	18	1	19	0.00018
Pengzhenrongella	2888818	G	8	11	19	0.00018
Yimella	908935	G	2	2	4	0.00004
Sanguibacter	60919	G	2	0	2	0.00002
Jonesia	43673	G	1	0	1	0.00001
Georgenia	154116	G	1	0	1	0.00001
Pseudonocardia	1847	G	79	9	88	0.00085
Actinomycetospora	402649	G	74	336	410	0.00398
Amycolatopsis	1813	G	31	0	31	0.00030
Lentzea	165301	G	17	146	163	0.00158
Kibdelosporangium	2029	G	6	33	39	0.00038
Allokutzneria	1137960	G	5	35	40	0.00039
Saccharomonospora	1851	G	1	7	8	0.00008
Umezawaea	583360	G	1	10	11	0.00011
Kutzneria	43356	G	1	0	1	0.00001
Actinoalloteichus	65496	G	1	3	4	0.00004
Longispora	203522	G	116	192	308	0.00299
Micromonospora	1873	G	115	20	135	0.00131
Dactylosporangium	35753	G	41	0	41	0.00040
Catellatospora	53365	G	34	79	113	0.00110
Actinoplanes	1865	G	16	5	21	0.00020
Phytohabitans	907364	G	7	0	7	0.00007
Plantactinospora	673534	G	3	12	15	0.00015
Solwaraspora	265431	G	1	0	1	0.00001
Streptomyces	1883	G	255	365	620	0.00602
Yinghuangia	2805681	G	6	8	14	0.00014
Blastococcus	38501	G	338	512	850	0.00825
Modestobacter	88138	G	2	0	2	0.00002
Nakamurella	53460	G	296	81	377	0.00366
Actinoallomurus	667113	G	47	70	117	0.00114
Thermomonospora	2019	G	16	26	42	0.00041
Nonomuraea	83681	G	24	0	24	0.00023
Streptosporangium	2000	G	11	0	11	0.00011
Microbispora	2005	G	5	6	11	0.00011
Sphaerisporangium	321315	G	2	2	4	0.00004
Thermobispora	147067	G	1	1	2	0.00002
Thermobifida	83677	G	1	0	1	0.00001
Jatrophihabitans	1434010	G	125	62	187	0.00181
Bifidobacterium	1678	G	122	7	129	0.00125
Frankia	1854	G	51	49	100	0.00097
Pseudofrankia	2994363	G	8	8	16	0.00016
Candidatus Planktophila	622681	G	11	0	11	0.00011
Schaalia	2529408	G	9	14	23	0.00022
Actinomyces	1654	G	4	0	4	0.00004
Boudabousia	2767318	G	1	2	3	0.00003
Jiangella	281472	G	15	0	15	0.00015
Natronoglycomyces	2838311	G	4	0	4	0.00004
Stackebrandtia	283810	G	2	1	3	0.00003
Epidermidibacterium	2078948	G	5	5	10	0.00010
Acidothermus	28048	G	2	0	2	0.00002
Kineococcus	33981	G	1	0	1	0.00001
Conexibacter	191494	G	949	482	1431	0.01388
Baekduia	2600304	G	76	0	76	0.00074
Svornostia	3231543	G	2	2	4	0.00004
Paraconexibacter	2758920	G	20	0	20	0.00019
Miltoncostaea	2843200	G	6	4	10	0.00010
Thermoleophilum	192992	G	5	2	7	0.00007
Dermatobacter	3075137	G	274	342	616	0.00598
Iamia	467975	G	157	219	376	0.00365
Aquihabitans	1648491	G	76	112	188	0.00182
Actinomarinicola	2789775	G	41	62	103	0.00100
Ilumatobacter	682522	G	160	0	160	0.00155
Acidimicrobium	53634	G	91	33	124	0.00120
Candidatus Poriferisocius	2983186	G	81	60	141	0.00137
Candidatus Poriferisodalis	2983190	G	2	1	3	0.00003
Rubrobacter	42255	G	170	56	226	0.00219
Raoultibacter	1926677	G	35	10	45	0.00044
Phoenicibacter	1981050	G	13	5	18	0.00017
Denitrobacterium	79603	G	1	0	1	0.00001
Fannyhessea	2767327	G	1	4	5	0.00005
Lancefieldella	2767353	G	1	0	1	0.00001
Euzebya	908623	G	25	12	37	0.00036
Egibacter	1747770	G	6	3	9	0.00009
Enterococcus	1350	G	360	126	486	0.00472
Weissella	46255	G	280	0	280	0.00272
Lactobacillus	1578	G	14	25	39	0.00038
Oenococcus	46254	G	2	0	2	0.00002
Lentilactobacillus	2767893	G	1	0	1	0.00001
Lactiplantibacillus	2767842	G	1	0	1	0.00001
Streptococcus	1301	G	151	5	156	0.00151
Carnobacterium	2747	G	17	0	17	0.00016
Ignavigranum	89092	G	1	0	1	0.00001
Priestia	2800373	G	69	0	69	0.00067
Bacillus	1386	G	27	2114	2141	0.02077
Psychrobacillus	1221880	G	7	0	7	0.00007
Peribacillus	2675229	G	5	3	8	0.00008
Heyndrickxia	2837504	G	3	0	3	0.00003
Neobacillus	2675232	G	2	0	2	0.00002
Radiobacillus	2785518	G	2	0	2	0.00002
Lysinibacillus	400634	G	2	0	2	0.00002
Alkalicoccus	2005375	G	1	0	1	0.00001
Fervidibacillus	3033930	G	1	0	1	0.00001
Niallia	2837506	G	1	0	1	0.00001
Tumebacillus	432330	G	58	0	58	0.00056
Effusibacillus	1502725	G	15	0	15	0.00015
Kyrpidia	1129704	G	5	0	5	0.00005
Paenibacillus	44249	G	57	84	141	0.00137
Brevibacillus	55080	G	6	0	6	0.00006
Aneurinibacillus	55079	G	3	0	3	0.00003
Cohnella	329857	G	1	0	1	0.00001
Sporosarcina	1569	G	63	5	68	0.00066
Staphylospora	2689589	G	48	4	52	0.00050
Laceyella	292635	G	5	0	5	0.00005
Thermoactinomyces	2023	G	1	0	1	0.00001
Polycladomyces	1348505	G	1	0	1	0.00001
Listeria	1637	G	16	0	16	0.00016
Staphylococcus	1279	G	2	1	3	0.00003
Hydrogenibacillus	1609627	G	2	0	2	0.00002
Gemella	1378	G	1	0	1	0.00001
Geobacillus	129337	G	1	1	2	0.00002
Caloramator	44258	G	195	6	201	0.00195
Clostridium	1485	G	108	284	392	0.00380
Candidatus Arthromitus	49082	G	4	0	4	0.00004
Sarcina	1266	G	1	18	19	0.00018
Oceanirhabdus	1434026	G	1	6	7	0.00007
Phosphitispora	2903061	G	39	17	56	0.00054
Desulforamulus	2916693	G	6	0	6	0.00006
Candidatus Formimonas	2840454	G	2	0	2	0.00002
Desulfofarcimen	2282742	G	1	0	1	0.00001
Thermanaerosceptrum	2651578	G	1	0	1	0.00001
Pusillibacter	2892397	G	17	38	55	0.00053
Acetivibrio	35829	G	9	10	19	0.00018
Solibaculum	2842531	G	4	10	14	0.00014
Ruminococcus	1263	G	3	2	5	0.00005
Candidatus Syntrophocurvum	2293313	G	20	2	22	0.00021
Desulfoscipio	2867376	G	13	0	13	0.00013
Desulfitobacterium	36853	G	7	0	7	0.00007
Dehalobacter	56112	G	5	4	9	0.00009
Aristaeella	3046369	G	11	0	11	0.00011
Carboxydocella	178898	G	8	1	9	0.00009
Eubacterium	1730	G	6	2	8	0.00008
Alkalibacter	274470	G	1	0	1	0.00001
Agathobaculum	2048137	G	3	1	4	0.00004
Maliibacterium	3047433	G	1	0	1	0.00001
Symbiobacterium	2733	G	1	0	1	0.00001
Ammonifex	42837	G	228	36	264	0.00256
Thermoanaerobacterium	28895	G	3	0	3	0.00003
Thermacetogenium	140458	G	1	1	2	0.00002
Caldanaerobacter	249529	G	1	0	1	0.00001
Peptostreptococcus	1257	G	18	17	35	0.00034
Paraclostridium	1849822	G	10	0	10	0.00010
Romboutsia	1501226	G	8	32	40	0.00039
Clostridioides	1870884	G	2	6	8	0.00008
Alkaliphilus	114627	G	5	1	6	0.00006
Christensenella	990721	G	73	0	73	0.00071
Halobacteroides	42417	G	46	6	52	0.00050
Natroniella	52003	G	1	0	1	0.00001
Halanaerobium	2330	G	1	0	1	0.00001
Anoxybacter	1769008	G	1	0	1	0.00001
Butyrivibrio	830	G	8	1	9	0.00009
Candidatus Epulonipiscium	2383	G	4	1	5	0.00005
Coprococcus	33042	G	4	0	4	0.00004
Claveliimonas	3076670	G	2	2	4	0.00004
Chakrabartyella	3088373	G	1	0	1	0.00001
Anaerobutyricum	2569097	G	1	0	1	0.00001
Anaeromicropila	3024823	G	1	0	1	0.00001
Anaeropeptidivorans	2997360	G	1	0	1	0.00001
Lachnoanaerobaculum	1164882	G	1	0	1	0.00001
Tyzzerella	1506577	G	1	0	1	0.00001
Cellulosilyticum	698776	G	5	0	5	0.00005
Natranaerobius	375928	G	6	0	6	0.00006
Tepidanaerobacter	499228	G	3	0	3	0.00003
Biomaibacter	2770094	G	3	0	3	0.00003
Metallumcola	3234175	G	1	0	1	0.00001
Miniphocaeibacter	2126548	G	76	4	80	0.00078
Peptoniphilus	162289	G	19	0	19	0.00018
Anaerococcus	165779	G	7	0	7	0.00007
Parvimonas	543311	G	2	0	2	0.00002
Sporanaerobacter	165812	G	3	0	3	0.00003
Sedimentibacter	190972	G	3	0	3	0.00003
Geochorda	3366854	G	28	16	44	0.00043
Carboxydochorda	3366853	G	2	0	2	0.00002
Limnochorda	1676651	G	4	0	4	0.00004
Turicibacter	191303	G	21	0	21	0.00020
Thomasclavelia	3025755	G	1	0	1	0.00001
Sporomusa	2375	G	6	0	6	0.00006
Veillonella	29465	G	1	3	4	0.00004
Leptolyngbya	47251	G	2860	105	2965	0.02877
Trichocoleus	450526	G	2	0	2	0.00002
Limnospira	2596745	G	29	48	77	0.00075
Capilliphycus	2768926	G	1	0	1	0.00001
Oscillatoria	1158	G	3	3	6	0.00006
Trichodesmium	1205	G	2	0	2	0.00002
Allocoleopsis	2886347	G	49	2	51	0.00049
Rivularia	373984	G	3	0	3	0.00003
Synechococcus	1129	G	1	0	1	0.00001
Tepidiforma	2682228	G	788	19	807	0.00783
Candidatus Leptofilum	3140596	G	379	131	510	0.00495
Candidatus Promineifilum	1988031	G	1	1	2	0.00002
Chloroflexus	1107	G	162	20	182	0.00177
Roseiflexus	120961	G	5	2	7	0.00007
Thermobaculum	262406	G	154	108	262	0.00254
Candidatus Chlorohelix	3139173	G	3	1	4	0.00004
Dehalogenimonas	670486	G	69	0	69	0.00067
Dehalococcoides	61434	G	4	0	4	0.00004
Caldilinea	233191	G	36	123	159	0.00154
Pelolinea	1649478	G	23	12	35	0.00034
Ktedonosporobacter	2692417	G	14	5	19	0.00018
Thermoflexus	1495649	G	2	2	4	0.00004
Fimbriimonas	1005038	G	79	3	82	0.00080
Capsulimonas	2494209	G	60	4	64	0.00062
Chthonomonas	1077265	G	32	0	32	0.00031
Vulcanimicrobium	3016049	G	104	19	123	0.00119
Acholeplasma	2147	G	12	2	14	0.00014
Candidatus Phytoplasma	33926	G	11	0	11	0.00011
Spiroplasma	2132	G	12	3	15	0.00015
Mycoplasma	2093	G	6	5	11	0.00011
Aminobacterium	81466	G	397	0	397	0.00385
Cloacibacillus	508459	G	86	2	88	0.00085
Aminithiophilus	3029078	G	70	2	72	0.00070
Pyramidobacter	638847	G	23	1	24	0.00023
Deinococcus	1298	G	37	1	38	0.00037
Truepera	332248	G	4	0	4	0.00004
Thermus	270	G	1	0	1	0.00001
Pseudothermotoga	1643951	G	4	0	4	0.00004
Fervidobacterium	2422	G	1	0	1	0.00001
Athalassotoga	1769718	G	1	0	1	0.00001
Candidatus Saccharimonas	1331051	G	127	111	238	0.00231
Candidatus Nanosynbacter	2093823	G	39	0	39	0.00038
Candidatus Mycosynbacter	2831665	G	1	0	1	0.00001
Candidatus Chromulinivorax	2953757	G	107	1	108	0.00105
Candidatus Babela	1551504	G	4	0	4	0.00004
Minisyncoccus	3238478	G	34	0	34	0.00033
Candidatus Chazhemtobacterium	2715734	G	1	0	1	0.00001
Candidatus Bipolaricaulis	2250122	G	1	0	1	0.00001
Candidatus Fervidibacter	1448928	G	1	0	1	0.00001
Dissulfurimicrobium	1769732	G	17	0	17	0.00016
Fusobacterium	848	G	2	3	5	0.00005
Haliovirga	3072462	G	1	0	1	0.00001
Candidatus Nitrosocosmicus	1826864	G	1702	0	1702	0.01651
Nitrososphaera	497726	G	84	43	127	0.00123
Candidatus Nitrosotenuis	1825023	G	1	0	1	0.00001
Methanobrevibacter	2172	G	8	0	8	0.00008
Methanobacterium	2160	G	1	0	1	0.00001
Methanocella	570266	G	4	0	4	0.00004
