Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
sample5926_S101_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0005541271389308296)	(30.0, 0.0005541271389308296)	(31.0, 0.0016623814167924889)	(32.0, 0.023827466974025685)	(33.0, 0.4466264739782523)	(34.0, 0.24326181399063385)	(35.0, 0.00997428850075493)	(36.0, 0.012190797056478247)	(37.0, 0.011636669917547419)	(38.0, 0.01523849632059781)	(39.0, 0.014130242042736151)	(40.0, 0.014961432751132398)	(41.0, 0.02022564057097528)	(42.0, 0.05153382392056713)	(43.0, 0.09724931288236069)	(44.0, 0.12301622484264418)	(45.0, 0.18951148151434288)	(46.0, 0.5350097526377146)	(47.0, 0.968614238851084)	(48.0, 1.4742552531255233)	(49.0, 1.9463715754945599)	(50.0, 1.8521699618763394)	(51.0, 3.0260883057010526)	(52.0, 5.491954073944032)	(53.0, 8.856891125100367)	(54.0, 12.237066672575649)	(55.0, 13.15497827821388)	(56.0, 14.170416260305174)	(57.0, 11.598989272097546)	(58.0, 8.25372373437467)	(59.0, 4.972182817626624)	(60.0, 2.711898217927393)	(61.0, 2.0577511304196365)	(62.0, 1.7305390548810295)	(63.0, 1.3903049915774786)	(64.0, 0.7541670360848505)	(65.0, 0.6084315985460462)	(66.0, 0.5618849188758585)	(67.0, 0.25628380175550874)	(68.0, 0.07397597304726582)	(69.0, 0.02826048408547232)	(70.0, 0.008311907083962443)	(71.0, 0.002493572125188733)	(72.0, 0.0008311907083962444)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5926_S101_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0004829354749912285)	(30.0, 0.0004829354749912285)	(31.0, 0.0033805483249385987)	(32.0, 0.0033805483249385987)	(33.0, 0.008209903074850883)	(34.0, 0.022215031849596525)	(35.0, 0.10672873997306155)	(36.0, 0.34385005819375813)	(37.0, 0.07968435337355287)	(38.0, 0.009175774024833338)	(39.0, 0.010866048187302638)	(40.0, 0.013522193299754395)	(41.0, 0.030424934924447387)	(42.0, 0.07316472446117124)	(43.0, 0.18134227085920535)	(44.0, 0.44140302414198296)	(45.0, 0.9294093216206235)	(46.0, 1.2879889118016479)	(47.0, 0.9069528220335283)	(48.0, 1.0006423041818315)	(49.0, 1.2000946553532206)	(50.0, 1.423452312536683)	(51.0, 1.9363297869773053)	(52.0, 2.9649823487084364)	(53.0, 5.043053697596464)	(54.0, 6.469162155245485)	(55.0, 8.904364287887008)	(56.0, 11.339566420528698)	(57.0, 12.057450004103385)	(58.0, 10.988472330211083)	(59.0, 10.03684797674163)	(60.0, 7.732762825559394)	(61.0, 5.344163966253093)	(62.0, 3.714498205895047)	(63.0, 2.3349930215825654)	(64.0, 1.2290707838526875)	(65.0, 0.6565507782505708)	(66.0, 0.5254337967904548)	(67.0, 0.31849594575671597)	(68.0, 0.16854448077193862)	(69.0, 0.1009335142731668)	(70.0, 0.039117773474289505)	(71.0, 0.011590451399789481)	(72.0, 0.004587887012416671)	(73.0, 0.0014488064249736855)	(74.0, 0.0007244032124868428)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5927_S102_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0006426157029573676)	(31.0, 0.0025704628118294703)	(32.0, 0.025704628118294715)	(33.0, 0.03341601655378312)	(34.0, 0.027632475227166817)	(35.0, 0.008996619841403144)	(36.0, 0.019278471088721025)	(37.0, 0.021206318197593135)	(38.0, 0.030845553741953663)	(39.0, 0.023455473157943923)	(40.0, 0.009317927692881828)	(41.0, 0.013494929762104712)	(42.0, 0.017671931831327606)	(43.0, 0.04434048350405834)	(44.0, 0.18153893608545585)	(45.0, 0.29720976261778254)	(46.0, 0.5565051987610823)	(47.0, 0.992841261069111)	(48.0, 1.526533602375265)	(49.0, 1.8822213939622061)	(50.0, 2.077255259809752)	(51.0, 3.3557392008431677)	(52.0, 5.443597619752151)	(53.0, 8.636755047747751)	(54.0, 12.413728841876516)	(55.0, 12.67141773876228)	(56.0, 13.201254385850236)	(57.0, 11.686609173980989)	(58.0, 8.337617438021173)	(59.0, 5.268484840696135)	(60.0, 3.1256827791845305)	(61.0, 2.4663590679503713)	(62.0, 1.838844834012553)	(63.0, 1.4362460961097354)	(64.0, 0.772424074954749)	(65.0, 0.6724973331448811)	(66.0, 0.5780328248101527)	(67.0, 0.19921086791678347)	(68.0, 0.06361895459277936)	(69.0, 0.025062012415337342)	(70.0, 0.009639235544360513)	(71.0, 0.004498309920701572)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5927_S102_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0005575021672897085)	(27.0, 0.001115004334579417)	(28.0, 0.001115004334579417)	(29.0, 0.0005575021672897085)	(30.0, 0.0)	(31.0, 0.0005575021672897085)	(32.0, 0.004460017338317668)	(33.0, 0.011707545513083875)	(34.0, 0.03233512570280309)	(35.0, 0.03010511703364427)	(36.0, 0.01393755418224271)	(37.0, 0.011707545513083875)	(38.0, 0.004460017338317668)	(39.0, 0.012265047680373585)	(40.0, 0.018676322604205244)	(41.0, 0.03010511703364427)	(42.0, 0.0696877709112136)	(43.0, 0.2098995659845742)	(44.0, 0.5140169982411111)	(45.0, 0.7977856013915574)	(46.0, 0.9678237624149278)	(47.0, 0.9187635716934296)	(48.0, 1.1991871618401768)	(49.0, 1.4584256696299072)	(50.0, 1.7611493464682275)	(51.0, 2.166732173171438)	(52.0, 3.0537181213292106)	(53.0, 5.40888602704522)	(54.0, 7.291849597066383)	(55.0, 9.5550296451774)	(56.0, 11.242867456645994)	(57.0, 12.080235711914899)	(58.0, 11.490677170006682)	(59.0, 10.05929035549119)	(60.0, 7.513735459647243)	(61.0, 4.883718985457917)	(62.0, 3.2335125702802467)	(63.0, 1.8272133532920378)	(64.0, 0.9396699029667996)	(65.0, 0.48168187253830863)	(66.0, 0.3492751078070038)	(67.0, 0.20822705948270567)	(68.0, 0.08083781425700776)	(69.0, 0.04097640929579357)	(70.0, 0.0164463139350464)	(71.0, 0.0025087597528036885)	(72.0, 0.0016725065018691257)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0008362532509345629)
sample5928_S103_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0006081467336439631)	(28.0, 0.0)	(29.0, 0.0006081467336439631)	(30.0, 0.0006081467336439631)	(31.0, 0.0027366603013978343)	(32.0, 0.022805502511648625)	(33.0, 0.027366603013978356)	(34.0, 0.01763625527567493)	(35.0, 0.005473320602795669)	(36.0, 0.007601834170549541)	(37.0, 0.013683301506989168)	(38.0, 0.015203668341099073)	(39.0, 0.01216293467287926)	(40.0, 0.009730347738303408)	(41.0, 0.020676988943894754)	(42.0, 0.025846236179868448)	(43.0, 0.030103263315376192)	(44.0, 0.16328739798340378)	(45.0, 0.36306359998544835)	(46.0, 0.5570624080178704)	(47.0, 0.9918873225732894)	(48.0, 1.3677220039653002)	(49.0, 2.0181349355975415)	(50.0, 2.2705158300597317)	(51.0, 3.6166486249803587)	(52.0, 5.478793923398868)	(53.0, 8.989320943358251)	(54.0, 13.049612610528785)	(55.0, 13.137185740173528)	(56.0, 13.528528163273215)	(57.0, 11.772200396510911)	(58.0, 7.907731977573182)	(59.0, 4.878249023925163)	(60.0, 3.038301081285132)	(61.0, 2.0044516340905325)	(62.0, 1.5082038994370544)	(63.0, 1.1804128100029356)	(64.0, 0.6999768904241969)	(65.0, 0.5643601688215977)	(66.0, 0.3986401839036207)	(67.0, 0.16055073768200603)	(68.0, 0.08392424924286698)	(69.0, 0.03922546432003562)	(70.0, 0.012162934672879261)	(71.0, 0.002736660301397834)	(72.0, 0.0024325869345758525)	(73.0, 0.0018244402009318893)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5928_S103_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0005372617915532143)	(27.0, 0.0005372617915532143)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.001611785374659643)	(31.0, 0.0010745235831064286)	(32.0, 0.0005372617915532143)	(33.0, 0.001611785374659643)	(34.0, 0.01504333016349)	(35.0, 0.02686308957766073)	(36.0, 0.007521665081745)	(37.0, 0.004029463436649108)	(38.0, 0.007521665081745002)	(39.0, 0.007790295977521608)	(40.0, 0.016117853746596432)	(41.0, 0.02417678061989466)	(42.0, 0.07655980529633313)	(43.0, 0.2100693604973057)	(44.0, 0.3279983237432395)	(45.0, 0.6404160555314236)	(46.0, 1.0301994853032932)	(47.0, 1.0481977553203277)	(48.0, 1.0412133520301337)	(49.0, 1.4140730353680913)	(50.0, 1.656915365150163)	(51.0, 1.974437083958065)	(52.0, 2.758839299625629)	(53.0, 4.657791101870849)	(54.0, 6.966673651071202)	(55.0, 9.127540576696733)	(56.0, 11.236830370333282)	(57.0, 12.696033396191158)	(58.0, 11.985773307758569)	(59.0, 10.678883999806317)	(60.0, 8.235417371823345)	(61.0, 5.17651736161535)	(62.0, 3.1118202966761563)	(63.0, 1.6606761976910085)	(64.0, 0.8566639266315943)	(65.0, 0.5036829295811381)	(66.0, 0.3911265842507419)	(67.0, 0.23370887932564807)	(68.0, 0.10476604935287688)	(69.0, 0.05963605886240678)	(70.0, 0.01719237732970286)	(71.0, 0.0013431544788830357)	(72.0, 0.0008058926873298215)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0008058926873298215)	(77.0, 0.001611785374659643)	(78.0, 0.0008058926873298215)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5929_S104_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.005871818208508933)	(32.0, 0.042277091101264284)	(33.0, 0.04345145474296607)	(34.0, 0.01937700008807948)	(35.0, 0.007046181850210718)	(36.0, 0.007046181850210718)	(37.0, 0.014679545521272328)	(38.0, 0.019964181908930376)	(39.0, 0.013505181879570538)	(40.0, 0.013211590969145095)	(41.0, 0.014385954610846881)	(42.0, 0.040809136549137065)	(43.0, 0.05020404568275134)	(44.0, 0.16206218255484617)	(45.0, 0.37520918352372373)	(46.0, 0.7968057308946477)	(47.0, 1.2198702328177462)	(48.0, 1.6769912803502183)	(49.0, 2.316725874167166)	(50.0, 2.804086785473304)	(51.0, 3.9399900179093237)	(52.0, 6.032999618333213)	(53.0, 9.552273861601606)	(54.0, 12.907137195030455)	(55.0, 12.959983558907112)	(56.0, 13.00167346818756)	(57.0, 11.096855641348832)	(58.0, 7.1104782595948)	(59.0, 4.3225389741938285)	(60.0, 2.6851824667510673)	(61.0, 2.072751827603667)	(62.0, 1.4879187340361937)	(63.0, 1.1946214145211507)	(64.0, 0.7692081853146618)	(65.0, 0.5246469569302737)	(66.0, 0.4230645019230722)	(67.0, 0.16353013710697348)	(68.0, 0.06781950030827816)	(69.0, 0.028478318311268333)	(70.0, 0.009688500044039736)	(71.0, 0.0038166818355308057)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0008807727312763398)	(76.0, 0.0008807727312763398)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5929_S104_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0005099764135909142)	(27.0, 0.0005099764135909142)	(28.0, 0.0015299292407727426)	(29.0, 0.0015299292407727426)	(30.0, 0.0010199528271818284)	(31.0, 0.0005099764135909142)	(32.0, 0.004079811308727314)	(33.0, 0.004589787722318228)	(34.0, 0.018359150889272917)	(35.0, 0.04742780646395496)	(36.0, 0.01631924523490926)	(37.0, 0.005609740549500057)	(38.0, 0.003569834895136399)	(39.0, 0.007139669790272798)	(40.0, 0.021673997577613867)	(41.0, 0.047172818257159514)	(42.0, 0.10148530630459215)	(43.0, 0.3256199400778012)	(44.0, 0.630330847198361)	(45.0, 0.8098425447823574)	(46.0, 1.0798750557787755)	(47.0, 1.0635558105438618)	(48.0, 1.307069548033539)	(49.0, 1.8435647351311608)	(50.0, 2.3158028941162763)	(51.0, 2.6888506406579626)	(52.0, 3.9329381016131806)	(53.0, 6.3084082361204015)	(54.0, 8.430930069484438)	(55.0, 10.40810862497527)	(56.0, 12.132848855738839)	(57.0, 12.457193854782767)	(58.0, 10.931089437112984)	(59.0, 8.915152674189088)	(60.0, 5.790782176325086)	(61.0, 3.4186268885066657)	(62.0, 2.0722891566266606)	(63.0, 1.1831452795309334)	(64.0, 0.6078918850003665)	(65.0, 0.4472493147192322)	(66.0, 0.3391343150379594)	(67.0, 0.14024351373750132)	(68.0, 0.08669599031045548)	(69.0, 0.03952317205329584)	(70.0, 0.007904634410659169)	(71.0, 0.0005099764135909142)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0005099764135909142)	(75.0, 0.0005099764135909142)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0007649646203863713)
sample5930_S105_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.000553657739858455)	(30.0, 0.000553657739858455)	(31.0, 0.0033219464391507298)	(32.0, 0.005536577398584551)	(33.0, 0.03543409535094111)	(34.0, 0.04429261918867636)	(35.0, 0.008858523837735279)	(36.0, 0.008858523837735279)	(37.0, 0.016332903325824426)	(38.0, 0.014671930106249058)	(39.0, 0.006643892878301461)	(40.0, 0.007197550618159916)	(41.0, 0.01660973219575365)	(42.0, 0.02879020247263968)	(43.0, 0.02934386021249813)	(44.0, 0.1220815316387894)	(45.0, 0.3452056008017493)	(46.0, 0.7180940885964044)	(47.0, 1.236040904234025)	(48.0, 1.5881672267840423)	(49.0, 2.1033457537222575)	(50.0, 2.7799155118291408)	(51.0, 3.76930189295623)	(52.0, 5.742538077812574)	(53.0, 9.728043318181708)	(54.0, 12.695371974950664)	(55.0, 13.347580792503514)	(56.0, 13.906221452020956)	(57.0, 11.683008797620529)	(58.0, 7.365308913337566)	(59.0, 4.3788790645406035)	(60.0, 2.632642553026875)	(61.0, 1.7470669981233926)	(62.0, 1.3290554045302418)	(63.0, 0.9428791309789415)	(64.0, 0.5885381774695349)	(65.0, 0.39171285094985986)	(66.0, 0.36956654135552136)	(67.0, 0.17080341274633296)	(68.0, 0.061179180254359256)	(69.0, 0.024360940553772033)	(70.0, 0.004982919658726096)	(71.0, 0.000553657739858455)	(72.0, 0.000553657739858455)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample5930_S105_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0019109588713878583)	(30.0, 0.0023886985892348227)	(31.0, 0.0019109588713878583)	(32.0, 0.0019109588713878583)	(33.0, 0.0038219177427757166)	(34.0, 0.023886985892348243)	(35.0, 0.0334417802492875)	(36.0, 0.01194349294617411)	(37.0, 0.0057328766141635755)	(38.0, 0.004299657460622681)	(39.0, 0.007643835485551432)	(40.0, 0.026036814622659568)	(41.0, 0.04442979375976765)	(42.0, 0.13376712099714977)	(43.0, 0.31960787123962203)	(44.0, 0.5857088940803707)	(45.0, 0.8900290943488952)	(46.0, 1.1105059741352923)	(47.0, 1.0472054615205584)	(48.0, 1.372068469656512)	(49.0, 1.9064203440682956)	(50.0, 2.4957122860324397)	(51.0, 3.1674143293252666)	(52.0, 4.846430567698979)	(53.0, 7.038300393180413)	(54.0, 9.26122330032089)	(55.0, 11.089772070379176)	(56.0, 12.391612801512805)	(57.0, 12.010137636811974)	(58.0, 10.731706151853864)	(59.0, 8.162421949273957)	(60.0, 5.050664297078267)	(61.0, 2.863571868774652)	(62.0, 1.3988218938559294)	(63.0, 0.7046660838242675)	(64.0, 0.44716437590475894)	(65.0, 0.4034511917217624)	(66.0, 0.23648116033424763)	(67.0, 0.1060582173620261)	(68.0, 0.04227996502945634)	(69.0, 0.012182362805097595)	(70.0, 0.0019109588713878583)	(71.0, 0.0019109588713878583)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.00047773971784696457)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.00047773971784696457)	(96.0, 0.00047773971784696457)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
