#Classification	sample12835	sample12836	sample12837	sample12838	sample12839	sample12840	sample12841	sample12842	sample12843	sample12844	sample12973	sample12974	sample12975	sample13079	sample13080	sample13081	sample13082	sample13083	sample13084	sample13085	sample13086	sample13087	sample13088	sample13225	sample13226	sample13227	sample13228	sample13229	sample13230	sample13231	sample13232	sample13233	sample13234	sample5278	sample5279	sample5280	sample5281	sample5282	sample5428	sample5429	sample5430	sample5431	sample5432	sample5926	sample5927	sample5928	sample5929	sample5930	sample6076	sample6077	sample6078	sample6079	sample6080	sample6285	sample6286	sample6287	sample6288	sample6289	sample6290	sample6291	sample6292	sample6293	sample6294	sample6615	sample6616	sample6617	sample6618	sample6619	sample6620	sample6621	sample6622	sample6623	sample6624
Anatilimnocola_aggregata	0	0	0	0	0	17	0	0	0	0	0	0	0	28	104	39	9	24	59	0	99	14	17	0	0	0	0	0	0	0	0	0	0	20	55	84	153	60	0	0	0	0	0	26	57	87	113	51	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Lignipirellula_cremea	0	0	0	0	0	185	0	0	0	0	0	0	0	51	157	56	60	36	72	29	110	80	56	0	0	0	0	0	0	0	0	0	0	117	103	205	239	236	0	0	0	0	0	167	168	241	320	221	0	0	0	3	0	0	0	0	0	0	0	37	0	3	0	0	0	0	0	0	0	0	0	0	0
Pirellula_sp._SH-Sr6A	0	0	74	0	0	29	2	0	27	0	0	0	0	792	894	211	236	168	220	147	313	509	579	0	0	0	0	1	0	0	0	2	0	362	294	431	551	478	0	0	0	0	0	370	264	497	457	595	0	0	0	0	0	0	0	0	0	0	0	44	16	19	74	0	0	0	0	0	0	0	0	0	0
Telmatocola_sphagniphila	0	0	4	0	1	18	0	0	0	0	0	0	0	124	83	19	39	18	26	44	23	21	45	0	0	0	0	0	0	0	0	0	0	38	30	28	37	16	0	0	0	0	0	29	11	19	37	33	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Tuwongella_immobilis	0	0	5	0	0	0	0	0	0	0	0	0	0	12	11	11	13	13	3	6	6	1	1	0	0	0	0	0	0	0	0	0	0	1	7	9	0	2	0	0	0	0	0	9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frigoriglobus_tundricola	0	0	31	0	4	0	0	0	0	84	0	0	0	459	582	193	466	228	210	314	358	526	654	0	0	0	0	0	0	0	0	0	0	224	169	164	174	162	0	0	0	0	0	294	171	178	269	195	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Limnoglobus_roseus	0	0	47	0	0	0	20	0	15	42	0	0	0	592	605	162	312	125	178	176	245	314	318	0	0	0	0	0	0	0	0	0	0	344	191	313	301	221	0	0	0	0	0	412	209	271	234	274	0	0	0	0	0	0	0	0	0	0	0	0	0	40	137	0	0	0	0	0	0	0	0	0	0
Gemmata_obscuriglobus	0	0	53	0	0	40	2	0	0	4	0	0	0	973	857	214	426	209	167	540	296	382	580	0	0	0	0	0	0	0	0	0	0	502	177	301	256	267	0	0	0	0	0	350	246	237	222	427	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
Urbifossiella_limnaea	0	0	83	0	0	0	0	41	13	85	0	0	0	700	575	205	378	249	333	376	404	389	391	0	0	0	0	0	0	0	0	0	0	212	233	366	299	357	0	0	0	0	0	353	253	314	322	398	2	0	0	0	0	0	0	0	0	0	0	72	0	129	9	0	0	0	0	0	0	0	0	0	0
Isosphaera_pallida	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tautonia_plasticadhaerens	0	0	0	0	0	0	0	0	0	0	0	0	0	24	10	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	8	12	0	18	0	0	0	0	0	5	3	1	7	10	0	0	0	0	0	0	0	0	0	0	0	5	0	63	0	0	0	0	0	0	0	0	0	0	0
Singulisphaera_sp._Ch08	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	6	6	16	23	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Singulisphaera_acidiphila	0	0	4	0	1	72	8	0	0	0	0	0	0	30	108	22	33	19	14	16	26	11	0	0	0	0	0	0	0	0	0	0	0	15	72	17	12	34	0	0	0	0	0	16	13	12	14	29	0	0	0	0	0	0	0	0	0	7	6	0	0	122	7	0	0	0	0	0	0	0	0	0	0
Paludisphaera_borealis	0	0	47	0	0	0	5	0	34	87	0	0	0	116	394	107	144	323	141	151	99	124	121	0	0	0	0	0	0	0	0	0	0	114	77	169	61	93	0	0	0	0	0	109	67	45	75	166	0	0	0	0	0	0	0	1	0	0	0	7	0	151	0	0	0	0	0	0	0	0	0	0	0
Aquisphaera_giovannonii	0	28	33	0	15	0	0	0	0	1	0	0	0	60	205	86	240	82	68	356	92	25	80	0	0	0	0	0	0	1	0	1	0	192	164	199	83	104	0	0	0	0	0	157	124	73	57	51	0	0	0	0	0	0	0	132	0	0	0	0	0	121	5	0	0	0	0	0	0	0	0	0	0
Gaopeijia_maritima	0	0	0	0	0	0	0	0	0	1	0	0	0	8	23	8	7	3	4	3	12	19	10	0	0	0	0	0	0	0	0	0	0	8	10	16	12	19	0	0	0	0	0	8	17	16	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudogemmatithrix_spongiicola	0	0	78	0	0	0	0	0	0	0	0	0	0	424	286	135	257	516	127	728	131	1255	123	0	1	0	0	0	0	0	0	0	0	381	293	676	674	275	0	0	0	0	0	299	633	585	610	473	0	0	0	0	1	0	0	0	0	0	0	5	0	0	12	0	0	0	0	0	0	0	0	0	0
Gemmatimonas_groenlandica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	44	0	14	0	0	0	0	0	0	0	0	18	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonas_aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	314	430	129	118	214	35	0	276	131	99	0	0	0	0	0	0	0	0	0	0	854	255	553	578	324	0	0	0	0	0	737	597	815	362	612	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonas_phototrophica	0	0	278	0	0	0	0	0	0	0	0	0	0	395	1105	1786	2019	1677	2082	2627	1435	2743	2069	0	0	0	0	0	0	0	0	0	0	890	795	1126	660	462	0	0	0	0	0	961	1044	701	822	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatirosa_kalamazoonensis	0	60	216	0	5	39	0	0	6	12	0	0	0	344	950	1312	1989	1331	2311	1045	1718	1046	1306	0	0	0	0	1	2	0	2	0	0	589	923	1215	1140	784	0	0	0	0	0	1540	1075	1175	1171	721	2	1	2	0	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
Aureispira_anguillae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	14	0	7	18	10	0	0	0	0	0	0	0	0	0	0	0	18	0	8	18	0	0	0	0	0	11	19	22	53	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neolewinella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	8	7	0	0	0	0	0	1	1	2	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lewinella_sp._LCG006	0	0	0	0	0	0	0	0	0	0	0	0	0	9	24	12	1	1	12	0	12	35	34	0	0	0	0	0	0	0	0	0	0	15	13	36	88	33	0	0	0	0	0	35	31	36	56	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurantibacillus_circumpalustris	0	0	1	0	0	0	0	0	0	0	0	0	0	52	72	23	42	5	37	13	42	23	66	0	0	0	0	0	0	0	0	0	0	164	114	157	138	90	0	0	0	0	0	409	171	90	118	143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anseongella_ginsenosidimutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcticibacter_sp._MXS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	12	0	90	0	0	0	0	0	0	0	0	0	0	1	7	4	3	34	0	0	0	0	0	3	4	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olivibacter_sp._SDN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solitalea_canadensis	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	21	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_spiritivorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_oryzagri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_bambusae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_sp._SRCM116780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	47	0	0	13	6	4	0	0	0	0	0	0	0	0	0	0	0	1	4	4	8	0	0	0	0	0	0	7	4	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_sp._SYP-B4668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	9	43	34	30	0	0	0	0	0	16	28	48	68	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_psychroaquaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	2	124	71	42	13	85	16	59	0	20	0	1	0	0	0	0	0	0	0	0	78	54	12	24	4	0	0	0	0	0	92	21	6	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_sp._R2	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_multivorum	0	0	0	0	0	0	0	296	0	0	0	0	0	83	39	0	13	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	56	189	173	234	0	0	0	0	0	22	28	55	91	24	0	0	0	0	0	0	0	0	0	0	331	0	0	50	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_lusitanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Pedobacter_gandavensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_aquae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	26	0	0	0	0	0	0	0	0	0	0	0	1	9	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_ginsengisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	30	21	0	0	0	0	0	29	6	26	16	50	0	0	0	0	0	0	0	0	0	3	0	55	19	76	1922	0	0	0	0	0	0	0	0	0	0
Pedobacter_endophyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_sp._KBS0701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_heparinus	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	9	4	424	19	39	10	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	2	14	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_foliorum	0	0	9	0	0	0	0	0	0	0	0	0	1	4	0	0	12	75	53	0	44	3	0	0	0	0	0	0	0	0	0	0	0	22	154	177	122	138	0	0	0	0	0	52	37	4	113	51	0	0	0	0	0	0	0	0	0	51	43	28	4	24	369	0	0	0	0	0	0	0	0	0	0
Pedobacter_mucosus	0	0	30	0	0	0	0	0	0	0	0	0	0	3	0	22	31	2	11	14	5	9	0	0	0	0	0	0	0	0	0	0	0	3	2	15	2	7	0	0	0	0	0	12	3	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_daejeonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._Mucisp86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_mali	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_celer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_ginkgonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_jinjuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._KACC_22063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._21P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	19	130	2	7	2	0	0	0	0	0	0	0	0	0	0	0	0	2	6	17	1	57	0	0	0	0	0	8	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	64	37	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._NFX135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	98	256	6	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	45	7	0	1	0	0	0	0	0	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	5	46	0	7	2	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	17	7	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	1	0	0	0	0	0	0	0	1	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._5C4	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	31	15	217	68	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	6	0	0	0	0	0	0	0	0	0	0	41	101	0	1	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._KACC_22773	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	24	25	0	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	53	32	19	94	0	0	0	0	0	28	4	8	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_paludis	0	0	1	0	0	0	0	0	0	19	0	0	0	0	10	31	3	28	15	96	63	0	0	0	0	0	0	0	0	0	0	0	0	0	142	69	53	180	0	0	0	0	0	39	15	3	26	45	0	0	0	0	0	0	0	0	0	0	0	0	0	140	1	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_rubeus	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._FT3.2	0	0	1	0	12	0	0	0	0	104	0	0	0	2	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._PAMB04274	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter_sp._14171R-50	0	0	19	0	0	2	0	0	0	0	0	0	0	0	0	47	12	163	42	1	2	4	0	0	0	0	0	0	0	0	0	0	0	1	8	34	1	17	0	0	0	0	0	8	5	1	4	1	0	0	0	0	0	8	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Sulfidibacterium_hydrothermale	0	1	0	0	0	0	0	0	0	0	0	0	0	13	5	1	2	4	1	0	11	42	13	0	0	0	0	0	0	0	0	0	0	8	25	12	57	49	0	0	0	0	0	31	46	46	56	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bernardetia_sp._MNP-M8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catalinimonas_niigatensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquirufa_nivalisilvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marivirga_arenosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reichenbachiella_carrageenanivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reichenbachiella_agarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ekhidna_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	2	13	0	7	16	23	0	0	0	0	0	0	0	0	0	0	0	2	3	5	13	0	0	0	0	0	13	2	2	2	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyclobacterium_amurskyense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mongoliitalea_daihaiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquiflexum_balticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	12	36	7	26	0	0	0	0	0	14	0	5	6	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flammeovirga_sp._MY04	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcticibacterium_luteifluviistationis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leadbetterella_byssophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinilongibacter_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emticicia_sp._21SJ11W-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emticicia_oligotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	11	24	9	51	6	36	9	5	0	0	0	0	0	0	0	0	0	0	4	2	12	11	31	0	0	0	0	0	12	9	4	7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Mangrovivirga_cuniculi	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	37	15	3	0	3	0	0	0	0	0	2	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodocytophaga_rosea	0	0	0	0	2	24	0	0	0	0	0	0	0	6	11	0	2	9	5	0	34	29	14	0	1	0	0	0	0	0	0	0	0	4	19	40	6	10	0	0	0	0	0	0	6	6	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Amoebophilus_asiaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	1	0	0	0	0	0	3	4	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
