#Classification	sample12835	sample12836	sample12837	sample12838	sample12839	sample12840	sample12841	sample12842	sample12843	sample12844	sample12973	sample12974	sample12975	sample13079	sample13080	sample13081	sample13082	sample13083	sample13084	sample13085	sample13086	sample13087	sample13088	sample13225	sample13226	sample13227	sample13228	sample13229	sample13230	sample13231	sample13232	sample13233	sample13234	sample5278	sample5279	sample5280	sample5281	sample5282	sample5428	sample5429	sample5430	sample5431	sample5432	sample5926	sample5927	sample5928	sample5929	sample5930	sample6076	sample6077	sample6078	sample6079	sample6080	sample6285	sample6286	sample6287	sample6288	sample6289	sample6290	sample6291	sample6292	sample6293	sample6294	sample6615	sample6616	sample6617	sample6618	sample6619	sample6620	sample6621	sample6622	sample6623	sample6624
Verrucomicrobium	0	0	56	0	2	12	0	0	41	0	0	0	0	670	1336	982	1098	547	1227	666	1286	845	1166	0	0	0	0	3	0	0	0	0	0	1142	850	1125	1066	589	0	0	0	0	0	959	941	762	729	624	0	0	0	0	0	0	0	65	0	0	0	48	0	95	0	0	0	0	0	0	0	0	0	0	0
Roseimicrobium	0	0	210	0	0	0	0	0	0	0	0	0	0	334	654	1873	2083	205	653	2697	2194	655	1780	0	0	0	0	0	0	0	0	0	0	1083	518	686	418	233	0	0	0	0	0	910	538	626	311	392	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibrobacter	0	0	2	0	1	9	0	0	0	0	0	0	0	2	2	1	5	9	2	5	3	6	4	0	0	0	0	0	0	0	0	0	0	1	3	6	7	5	0	0	0	0	0	2	2	5	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ignavibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	47	8	16	21	45	17	22	57	37	11	0	0	0	0	0	0	0	0	0	0	7	1	15	8	8	0	0	0	0	0	10	5	8	22	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Melioribacter	0	0	20	0	1	1	1	0	2	19	0	0	0	163	168	123	137	185	144	129	134	207	174	0	0	0	1	0	0	0	0	2	0	128	102	124	127	103	0	0	0	0	0	158	103	92	163	92	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0
Hippea	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	2	0	2	2	2	4	6	0	0	0	0	0	0	0	0	0	0	3	6	2	12	22	0	0	0	0	0	1	2	8	7	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caminibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	57	117	184	170	156	155	28	149	258	222	0	0	0	0	0	0	0	0	0	0	45	59	78	126	84	0	0	0	0	0	68	82	44	56	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitratiruptor	0	0	0	0	0	0	0	0	0	0	0	0	0	126	235	67	56	38	40	12	63	124	301	0	0	0	0	0	0	0	0	0	0	123	118	40	45	22	0	0	0	0	0	146	89	41	47	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitratifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	1	1	2	0	0	1	5	0	0	0	0	0	0	0	0	0	0	11	85	40	106	49	0	0	0	1	0	22	206	156	77	52	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
Malaciobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	17	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter	0	0	0	0	0	2	1	0	0	1	0	0	0	5	24	17	8	6	12	5	8	19	7	0	0	0	0	0	0	0	0	0	0	13	13	36	20	46	0	0	0	0	0	5	4	8	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Sulfuricurvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurimonas	0	1	0	0	0	2	0	4	2	0	0	0	0	41	25	18	10	38	43	4	39	6	8	0	0	0	0	0	0	0	0	0	0	15	11	13	23	13	0	0	0	0	0	17	13	9	8	16	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Brachyspira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	22	9	7	0	0	0	0	0	0	0	0	0	0	10	1	10	18	27	0	0	0	0	0	8	23	19	30	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira	0	0	0	0	0	0	2	0	2	0	0	0	0	12	21	36	36	40	73	16	142	61	69	0	0	0	0	0	0	0	0	0	0	29	26	75	57	21	0	0	0	0	0	51	27	46	57	32	0	0	0	0	0	0	0	24	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0
Sphaerochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Breznakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gracilinema	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sediminispirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entomospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	2	3	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marispirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	13	0	7	7	0	18	25	21	0	0	0	0	0	0	0	0	0	0	11	18	76	86	59	0	0	0	0	0	15	35	54	50	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	2	0	10	4	0	0	0	0	0	0	0	0	0	0	0	3	4	5	0	0	0	0	0	0	4	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanispirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiospirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	9	6	2	1	0	3	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brucepastera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema	0	0	0	0	1	1	0	0	0	0	0	0	0	13	7	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	11	7	19	4	0	0	0	0	0	10	9	6	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	3	4	2	2	3	1	2	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	4	0	0	2	6	0	0	0	0	0	0	0	0	0	0
Candidatus_Velamenicoccus	0	1	3	0	0	1	0	0	0	2	0	0	0	7	18	13	27	4	11	138	7	4	3	0	0	0	0	0	0	0	0	0	0	8	4	2	5	5	0	0	0	0	0	2	5	8	9	6	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Uabimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	6	0	1	3	2	3	10	20	0	0	0	0	0	0	0	0	0	0	32	14	6	18	4	0	0	0	0	0	22	22	16	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Kuenenia	0	0	0	0	0	1	0	0	0	0	0	0	0	73	107	11	6	12	18	1	14	45	60	0	0	0	0	0	0	0	0	0	0	63	31	32	63	17	0	0	0	0	0	38	12	61	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Anaerohalosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	5	13	4	0	0	0	0	0	2	4	2	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sedimentisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poriferisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	1	0	0	2	6	0	16	9	0	0	0	0	0	0	0	0	0	0	18	18	10	29	11	0	0	0	0	0	20	22	17	27	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucisphaera	0	0	0	0	0	0	0	1	0	0	0	0	0	34	78	15	14	9	23	24	24	66	75	0	0	0	0	0	0	0	0	0	0	78	28	37	41	31	0	0	0	0	0	64	33	59	37	49	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Phycisphaera	0	0	11	0	0	0	0	0	0	0	0	0	0	2	38	90	41	511	24	18	17	1	17	0	0	0	0	0	0	0	0	0	0	29	15	21	25	24	0	0	0	0	0	37	35	36	16	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Humisphaera	0	0	89	0	0	43	0	0	0	7	0	0	0	401	628	653	972	661	803	714	823	1036	1055	0	0	0	1	1	2	0	0	1	1	671	469	1019	815	652	0	0	0	1	0	833	758	759	858	675	0	0	1	0	0	0	0	0	0	0	0	8	0	35	0	0	0	0	0	0	0	0	0	0	0
Saltatorellus	0	0	0	0	0	0	0	0	0	0	0	0	0	60	46	3	4	11	3	1	7	146	25	0	0	0	0	0	0	0	0	0	0	52	62	40	68	44	0	0	0	0	0	82	78	138	55	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kolteria	0	0	0	0	0	0	0	0	0	0	0	0	0	132	141	25	50	33	64	22	63	191	107	0	0	0	0	0	0	0	0	0	0	57	24	25	44	29	0	0	0	0	0	49	27	23	26	46	0	0	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0
Rohdeia	0	0	5	0	0	0	0	1	0	0	0	0	0	46	71	59	40	19	50	101	32	62	48	0	0	0	0	0	0	0	0	0	0	63	39	45	49	21	0	0	0	0	0	50	73	35	56	42	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Calycomorphotria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schlesneria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fuerstiella	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctellipticum	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	6	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Maioricimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	10	0	16	13	0	13	28	14	0	0	0	0	0	0	0	0	0	0	13	8	6	13	4	0	0	0	0	0	12	14	22	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Symmachiella	0	0	0	0	0	0	0	0	0	0	0	0	0	51	60	14	32	7	11	5	25	3	23	0	0	0	0	0	0	0	0	6	0	12	7	12	36	24	0	0	0	0	0	28	17	22	23	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassoglobus	0	0	0	0	0	0	0	0	0	15	0	0	0	5	36	23	8	4	8	10	56	14	8	0	0	0	0	0	0	0	0	0	0	25	21	25	25	13	0	0	0	0	0	23	6	14	9	27	0	0	0	0	0	0	0	0	1	0	0	0	0	19	38	0	0	0	0	0	0	0	0	0	0
Gimesia	0	0	0	0	16	47	0	0	0	0	0	0	0	176	106	19	20	26	29	7	49	36	65	2	0	0	0	0	0	0	0	0	0	48	41	59	96	39	0	0	0	0	0	43	43	56	60	51	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0
Alienimonas	0	0	2	0	0	0	0	0	0	0	0	0	0	113	46	11	20	32	11	3	20	27	63	0	0	0	0	0	0	0	0	0	0	4	42	121	71	64	0	0	0	0	0	33	24	34	92	31	0	0	0	0	0	0	0	0	0	0	0	132	0	17	0	0	0	0	0	0	0	0	0	0	0
Rubinisphaera	0	0	4	0	0	0	0	0	0	0	0	0	0	13	36	13	31	0	19	12	32	3	17	0	0	0	0	0	0	0	0	1	0	19	23	20	31	23	0	0	0	0	0	24	41	46	45	43	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Polystyrenella	0	0	3	0	0	1	0	0	0	0	0	0	0	47	85	15	17	11	17	12	29	32	49	0	0	0	0	0	0	0	0	0	0	26	18	47	68	30	0	0	0	0	0	45	24	40	48	57	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Caulifigura	0	0	7	0	0	87	0	0	21	0	0	0	0	236	317	94	127	125	108	122	217	114	223	0	0	0	0	0	0	0	0	0	0	150	176	261	310	280	0	0	0	0	0	195	148	264	311	362	0	0	0	0	0	0	0	0	0	0	0	2	0	23	3	0	0	0	0	0	0	0	0	0	0
Planctopirus	0	0	5	0	0	0	0	0	3	0	0	0	0	2	8	5	14	1	7	7	6	4	5	0	0	0	0	0	0	0	0	0	0	6	9	6	6	8	0	0	0	0	0	5	9	7	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctomyces	0	0	17	0	0	2	0	0	28	0	0	0	0	140	257	106	92	101	142	95	143	167	180	0	0	0	0	0	0	0	0	0	0	433	341	232	343	184	0	0	0	0	1	439	461	347	276	294	0	0	0	0	0	0	0	1	0	0	0	0	0	129	1	0	0	0	0	0	0	0	0	0	0
Thermogutta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adhaeretor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pirellulimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botrimarina	0	0	0	0	0	122	0	0	0	0	0	0	0	132	85	26	0	54	39	12	140	121	59	0	0	0	0	0	0	0	0	0	0	86	127	286	271	208	0	0	0	0	0	131	126	202	203	390	0	0	0	0	0	0	0	0	0	0	0	41	0	46	0	0	0	0	0	0	0	0	0	0	0
Bythopirellula	0	0	0	0	3	150	0	0	0	0	0	0	0	71	0	5	0	4	0	0	3	95	59	0	0	0	0	0	0	0	0	0	0	0	30	122	165	15	0	0	0	0	0	12	30	104	115	63	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacipirellula	0	0	0	0	1	85	0	0	0	0	0	0	0	148	74	23	4	38	13	1	56	50	26	0	0	0	0	0	0	0	0	0	0	29	129	204	257	203	0	0	0	0	1	79	86	106	204	145	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Aeoliella	0	0	13	0	0	19	0	0	0	1	0	0	0	128	164	41	59	44	32	48	60	48	48	0	0	0	0	0	0	0	0	0	0	234	131	180	362	248	0	1	0	0	0	152	89	165	110	158	0	0	0	0	0	0	0	0	1	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0
Bremerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	9	0	0	0	0	0	1	0	3	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	3	8	19	3	0	0	0	0	0	0	0	0	0	0	29	13	10	4	0	0	0	0	0	0	0	7	5	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aureliella	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rosistilla	0	0	0	0	0	0	0	0	0	0	0	0	0	21	35	18	14	21	16	2	31	15	9	0	0	0	0	0	0	0	0	0	0	27	35	39	51	55	0	0	0	0	0	46	18	42	49	67	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Blastopirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	324	149	17	34	45	29	10	23	87	33	0	0	0	0	0	0	0	0	0	0	29	70	51	115	51	0	0	0	0	0	61	94	92	110	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mariniblastus	0	0	0	0	0	2	0	0	0	9	0	0	0	29	41	8	4	4	4	7	39	19	21	0	0	0	0	0	0	0	0	0	0	26	25	29	63	39	0	0	0	0	0	42	24	48	39	63	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
Anatilimnocola	0	0	0	0	0	17	0	0	0	0	0	0	0	28	104	39	9	24	59	0	99	14	17	0	0	0	0	0	0	0	0	0	0	20	55	84	153	60	0	0	0	0	0	26	57	87	113	51	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Lignipirellula	0	0	0	0	0	185	0	0	0	0	0	0	0	51	157	56	60	36	72	29	110	80	56	0	0	0	0	0	0	0	0	0	0	117	103	205	239	236	0	0	0	0	0	167	168	241	320	221	0	0	0	3	0	0	0	0	0	0	0	37	0	3	0	0	0	0	0	0	0	0	0	0	0
Stieleria	0	0	0	0	0	43	0	0	0	0	0	0	0	10	8	7	8	6	4	1	29	9	12	0	0	0	0	0	0	0	0	0	0	0	14	8	10	25	0	0	0	0	0	11	6	12	15	27	0	0	0	0	0	0	0	0	0	0	0	35	0	20	0	0	0	0	0	0	0	0	0	0	0
Pirellula	0	0	74	0	0	29	2	0	27	0	0	0	0	792	894	211	236	168	220	147	313	509	579	0	0	0	0	1	0	0	0	2	0	362	294	431	551	478	0	0	0	0	0	370	264	497	457	595	0	0	0	0	0	0	0	0	0	0	0	44	16	19	74	0	0	0	0	0	0	0	0	0	0
Telmatocola	0	0	4	0	1	18	0	0	0	0	0	0	0	124	83	19	39	18	26	44	23	21	45	0	0	0	0	0	0	0	0	0	0	38	30	28	37	16	0	0	0	0	0	29	11	19	37	33	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Tuwongella	0	0	5	0	0	0	0	0	0	0	0	0	0	12	11	11	13	13	3	6	6	1	1	0	0	0	0	0	0	0	0	0	0	1	7	9	0	2	0	0	0	0	0	9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frigoriglobus	0	0	31	0	4	0	0	0	0	84	0	0	0	459	582	193	466	228	210	314	358	526	654	0	0	0	0	0	0	0	0	0	0	224	169	164	174	162	0	0	0	0	0	294	171	178	269	195	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Gemmata	0	0	53	0	26	40	2	3	0	4	0	0	0	973	857	214	426	209	167	540	296	382	580	0	0	0	0	0	0	0	0	0	0	502	177	301	256	267	0	0	0	0	0	350	246	237	222	427	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0
Limnoglobus	0	0	47	0	0	0	20	0	15	42	0	0	0	592	605	162	312	125	178	176	245	314	318	0	0	0	0	0	0	0	0	0	0	344	191	313	301	221	0	0	0	0	0	412	209	271	234	274	0	0	0	0	0	0	0	0	0	0	0	0	0	40	137	0	0	0	0	0	0	0	0	0	0
Urbifossiella	0	0	83	0	0	0	0	41	13	85	0	0	0	700	575	205	378	249	333	376	404	389	391	0	0	0	0	0	0	0	0	0	0	212	233	366	299	357	0	0	0	0	0	353	253	314	322	398	2	0	0	0	0	0	0	0	0	0	0	72	0	129	9	0	0	0	0	0	0	0	0	0	0
Isosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tautonia	0	0	0	0	0	0	0	0	0	0	0	0	0	24	10	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	8	12	0	18	0	0	0	0	0	5	3	1	7	10	0	0	0	0	0	0	0	0	0	0	0	5	0	63	0	0	0	0	0	0	0	0	0	0	0
Singulisphaera	0	0	4	0	1	72	8	0	0	0	0	0	0	35	115	29	39	35	37	29	32	11	5	0	0	0	0	0	0	0	0	0	0	15	77	17	12	36	0	0	0	0	0	16	13	14	14	31	0	0	0	0	0	0	0	0	0	7	6	0	0	125	7	0	0	0	0	0	0	0	0	0	0
Paludisphaera	0	0	47	0	0	0	5	0	34	87	0	0	0	116	394	107	144	323	141	151	99	124	121	0	0	0	0	0	0	0	0	0	0	114	77	169	61	93	0	0	0	0	0	109	67	45	75	166	0	0	0	0	0	0	0	1	0	0	0	7	0	151	0	0	0	0	0	0	0	0	0	0	0
Aquisphaera	0	28	33	0	15	0	0	0	0	1	0	0	0	60	205	86	240	82	68	356	92	25	80	0	0	0	0	0	0	1	0	1	0	192	164	199	83	104	0	0	0	0	0	157	124	73	57	51	0	0	0	0	0	0	0	132	0	0	0	0	0	121	5	0	0	0	0	0	0	0	0	0	0
