Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
sample12840_S55_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.004076890148194786)	(31.0, 0.002038445074097393)	(32.0, 0.002038445074097393)	(33.0, 0.00611533522229218)	(34.0, 0.03873045640785045)	(35.0, 0.08357624803799316)	(36.0, 0.04892268177833742)	(37.0, 0.02446134088916872)	(38.0, 0.010192225370486965)	(39.0, 0.002038445074097393)	(40.0, 0.0)	(41.0, 0.010192225370486965)	(42.0, 0.052999571926532214)	(43.0, 0.08357624803799316)	(44.0, 0.02038445074097393)	(45.0, 0.19467150457630075)	(46.0, 0.2711131948549535)	(47.0, 0.28130542022544053)	(48.0, 0.8999735002139982)	(49.0, 2.8375155431435317)	(50.0, 4.087082373565305)	(51.0, 5.793260900585)	(52.0, 9.429846912774147)	(53.0, 22.381107691055423)	(54.0, 19.139980023239193)	(55.0, 14.16311637482835)	(56.0, 8.085492386407216)	(57.0, 3.944391218378471)	(58.0, 2.8945920052182688)	(59.0, 1.964041828892835)	(60.0, 1.2974702896629966)	(61.0, 0.8846851621582681)	(62.0, 0.4097274598935761)	(63.0, 0.245632631428736)	(64.0, 0.17632549890942448)	(65.0, 0.1579794932425479)	(66.0, 0.05198034938948352)	(67.0, 0.008153780296389572)	(68.0, 0.0050961126852434825)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.00305766761114609)	(72.0, 0.00305766761114609)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12840_S55_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.005543339677377652)	(34.0, 0.024021138601969822)	(35.0, 0.07760675548328717)	(36.0, 0.049890057096398856)	(37.0, 0.01293445924721452)	(38.0, 0.0073911195698368685)	(39.0, 0.0018477798924592171)	(40.0, 0.0)	(41.0, 0.038803377741643545)	(42.0, 0.0960845544078793)	(43.0, 0.04527060736525082)	(44.0, 0.0619006263973838)	(45.0, 0.23189637650363193)	(46.0, 0.6762874406400724)	(47.0, 0.7816108945102479)	(48.0, 0.6439512925220351)	(49.0, 1.0088878212827361)	(50.0, 1.8644099114913417)	(51.0, 2.6256952271845093)	(52.0, 7.675677673275412)	(53.0, 10.721742825993848)	(54.0, 8.307618396496377)	(55.0, 11.108852713464048)	(56.0, 14.34801086494612)	(57.0, 17.269350874925205)	(58.0, 7.679373233060394)	(59.0, 5.463885142001963)	(60.0, 4.4568451006116705)	(61.0, 2.7125408821301185)	(62.0, 1.2472514274099737)	(63.0, 0.37509931816922115)	(64.0, 0.12934459247214514)	(65.0, 0.0729873057521391)	(66.0, 0.07391119569836868)	(67.0, 0.061900626397383786)	(68.0, 0.03603170790295473)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.002771669838688826)	(76.0, 0.002771669838688826)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12841_S56_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.006683002895966865)	(31.0, 0.0022276676319889555)	(32.0, 0.0)	(33.0, 0.0011138338159944778)	(34.0, 0.07852528402761064)	(35.0, 0.07629761639562169)	(36.0, 0.00946758743595306)	(37.0, 0.008353753619958585)	(38.0, 0.0011138338159944778)	(39.0, 0.0)	(40.0, 0.00501225217197515)	(41.0, 0.01949209177990336)	(42.0, 0.06627311205167141)	(43.0, 0.0690576965916576)	(44.0, 0.28681220761857756)	(45.0, 0.7835820895521227)	(46.0, 0.24671419024277697)	(47.0, 0.3519714858542536)	(48.0, 0.7028291378925209)	(49.0, 0.5157050568054433)	(50.0, 0.9172421474714585)	(51.0, 1.2914903096455825)	(52.0, 20.92782356871619)	(53.0, 43.528625529083364)	(54.0, 9.82512809088796)	(55.0, 4.627422588548962)	(56.0, 2.8898418355977387)	(57.0, 1.707507239919523)	(58.0, 2.476052572955731)	(59.0, 3.6388950768539754)	(60.0, 2.2816885720646893)	(61.0, 0.852639786143773)	(62.0, 0.5585876587212306)	(63.0, 0.4282691022498764)	(64.0, 0.28068612163060835)	(65.0, 0.2467141902427769)	(66.0, 0.1358877255513263)	(67.0, 0.06014702606370181)	(68.0, 0.046224103363770835)	(69.0, 0.030630429939848134)	(70.0, 0.010581421251947538)	(71.0, 0.0033415014479834335)	(72.0, 0.0016707507239917168)	(73.0, 0.0016707507239917168)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12841_S56_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0020393076550509893)	(29.0, 0.0061179229651529676)	(30.0, 0.005098269137627473)	(31.0, 0.0)	(32.0, 0.0035687883963392312)	(33.0, 0.016314461240407915)	(34.0, 0.07647403706441201)	(35.0, 0.03721736470468057)	(36.0, 0.00764740370644121)	(37.0, 0.009176884447729454)	(38.0, 0.0035687883963392312)	(39.0, 0.0)	(40.0, 0.010706365189017693)	(41.0, 0.031609268653290334)	(42.0, 0.17589028524814812)	(43.0, 0.702541487165072)	(44.0, 0.5149251829003761)	(45.0, 0.5133957021590879)	(46.0, 0.23197124576205003)	(47.0, 0.20546024624638737)	(48.0, 0.4486476841112172)	(49.0, 0.6072038542914346)	(50.0, 0.7474062555761923)	(51.0, 8.789415993270305)	(52.0, 31.858064187209674)	(53.0, 12.15274414336456)	(54.0, 2.811695429401612)	(55.0, 3.810446353462767)	(56.0, 8.268372887404487)	(57.0, 7.421040556730548)	(58.0, 7.181421907262063)	(59.0, 6.765403145631653)	(60.0, 3.8354278722371458)	(61.0, 1.756353717912664)	(62.0, 0.6148512579978735)	(63.0, 0.2314614188482873)	(64.0, 0.08565092151214153)	(65.0, 0.019883249636747147)	(66.0, 0.010706365189017693)	(67.0, 0.009176884447729452)	(68.0, 0.00560809605139022)	(69.0, 0.004588442223864726)	(70.0, 0.004588442223864726)	(71.0, 0.004588442223864726)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0015294807412882419)
sample12842_S57_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0015167602002124597)	(34.0, 0.008594974467870603)	(35.0, 0.019212295869357816)	(36.0, 0.025784923403611812)	(37.0, 0.023256989736591044)	(38.0, 0.03084079073765335)	(39.0, 0.03690783153850319)	(40.0, 0.018706709135953667)	(41.0, 0.05207543354062778)	(42.0, 0.09858941301380984)	(43.0, 0.09403913241317247)	(44.0, 0.11173466808231788)	(45.0, 0.27807270337228374)	(46.0, 0.5445169118762752)	(47.0, 0.6961929318975255)	(48.0, 0.9161231609283267)	(49.0, 1.3392992567875799)	(50.0, 1.5754082612873113)	(51.0, 3.2246321856517914)	(52.0, 11.230598109108076)	(53.0, 26.304160978811797)	(54.0, 19.691086505887522)	(55.0, 10.858486273322326)	(56.0, 6.046311744779896)	(57.0, 3.899084888012812)	(58.0, 3.2514282825221437)	(59.0, 2.454623590677181)	(60.0, 1.652257444764766)	(61.0, 1.0839779564185037)	(62.0, 1.1138075736893474)	(63.0, 0.8559583396532323)	(64.0, 0.6299610698215762)	(65.0, 0.5718185954800982)	(66.0, 0.5237878558067034)	(67.0, 0.34632691238184415)	(68.0, 0.12386874968401757)	(69.0, 0.0712877294099856)	(70.0, 0.027301683603824272)	(71.0, 0.01112290813489137)	(72.0, 0.01112290813489137)	(73.0, 0.02780727033722842)	(74.0, 0.06067040800849838)	(75.0, 0.04246928560594887)	(76.0, 0.007583801001062297)	(77.0, 0.0015167602002124597)	(78.0, 0.0015167602002124597)	(79.0, 0.0030335204004249194)	(80.0, 0.0015167602002124597)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12842_S57_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0065614337670131286)	(28.0, 0.0037493907240075024)	(29.0, 0.0018746953620037512)	(30.0, 0.0009373476810018756)	(31.0, 0.0009373476810018756)	(32.0, 0.0037493907240075024)	(33.0, 0.0032807168835065643)	(34.0, 0.009373476810018756)	(35.0, 0.014060215215028133)	(36.0, 0.009373476810018757)	(37.0, 0.019684301301039382)	(38.0, 0.021558996663043135)	(39.0, 0.033275842675566596)	(40.0, 0.06842638071313689)	(41.0, 0.10357691875070724)	(42.0, 0.17106595178284248)	(43.0, 0.4063402197143126)	(44.0, 0.5535038056316105)	(45.0, 0.5328821566495681)	(46.0, 0.6294289677927621)	(47.0, 0.8731393648532466)	(48.0, 1.00764875707701)	(49.0, 0.7451914063964951)	(50.0, 1.4388286903378584)	(51.0, 5.7360991338905265)	(52.0, 16.028645345130148)	(53.0, 9.468617599641473)	(54.0, 5.425837051479028)	(55.0, 5.29788909302233)	(56.0, 15.250178096058919)	(57.0, 15.170034869333374)	(58.0, 6.792021296539595)	(59.0, 5.594559634059643)	(60.0, 4.02497094222204)	(61.0, 2.4521015335009095)	(62.0, 1.0690450301826386)	(63.0, 0.32994638371266)	(64.0, 0.13310337070226638)	(65.0, 0.1541936935248087)	(66.0, 0.19965505605339956)	(67.0, 0.12138652468974295)	(68.0, 0.05202279629560409)	(69.0, 0.0271830827490544)	(70.0, 0.011248172172022508)	(71.0, 0.002812043043005627)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12843_S58_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.001718065458294155)	(24.0, 0.0)	(25.0, 0.00343613091658831)	(26.0, 0.001718065458294155)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0025770981874412326)	(32.0, 0.0025770981874412326)	(33.0, 0.0)	(34.0, 0.0025770981874412326)	(35.0, 0.005154196374882465)	(36.0, 0.006013229104029542)	(37.0, 0.0025770981874412326)	(38.0, 0.32127824070100786)	(39.0, 0.6013229104029514)	(40.0, 0.028348080061853558)	(41.0, 0.04123357099905972)	(42.0, 0.06958165106091328)	(43.0, 0.05240099647797174)	(44.0, 0.19242333132894535)	(45.0, 0.6425564814020106)	(46.0, 0.239670131432035)	(47.0, 0.2886349969934186)	(48.0, 0.5051112447384801)	(49.0, 0.5910145176531866)	(50.0, 0.7542307361911333)	(51.0, 1.3804655957393637)	(52.0, 21.359848810245648)	(53.0, 41.56773473068329)	(54.0, 7.195258139335735)	(55.0, 6.868825702259916)	(56.0, 4.215273601924802)	(57.0, 1.9731981788508324)	(58.0, 2.6922085731469356)	(59.0, 3.3433553818404267)	(60.0, 2.1218108409932777)	(61.0, 0.9286143802079917)	(62.0, 0.6734816596513082)	(63.0, 0.4235031354695092)	(64.0, 0.3015204879306245)	(65.0, 0.26973627695218255)	(66.0, 0.18812816768321)	(67.0, 0.077312945623237)	(68.0, 0.03178421097844187)	(69.0, 0.02405291641611817)	(70.0, 0.007731294562323698)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12843_S58_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0014777160420853927)	(24.0, 0.005910864168341571)	(25.0, 0.004433148126256179)	(26.0, 0.0014777160420853927)	(27.0, 0.0029554320841707854)	(28.0, 0.005910864168341571)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.005910864168341571)	(33.0, 0.005910864168341571)	(34.0, 0.005172006147298874)	(35.0, 0.007388580210426963)	(36.0, 0.008127438231469658)	(37.0, 0.005910864168341571)	(38.0, 0.005172006147298874)	(39.0, 0.014038302399811233)	(40.0, 0.39085589313158564)	(41.0, 0.3819895968790734)	(42.0, 0.038420617094220205)	(43.0, 0.2778106159120546)	(44.0, 0.5238503369192694)	(45.0, 0.44257595460457405)	(46.0, 0.4869074358671356)	(47.0, 0.3066260787327192)	(48.0, 0.24973401111243165)	(49.0, 0.3391358316585975)	(50.0, 0.5474937935926367)	(51.0, 1.7880364109233087)	(52.0, 21.845076250148335)	(53.0, 24.414824447332574)	(54.0, 4.896412105450022)	(55.0, 3.8354119872327015)	(56.0, 7.072348977420444)	(57.0, 7.06569925523111)	(58.0, 5.92785790282553)	(59.0, 7.771308665327062)	(60.0, 6.938615675611951)	(61.0, 3.1261082870316517)	(62.0, 0.7817117862631734)	(63.0, 0.2541671592386877)	(64.0, 0.10713441305119091)	(65.0, 0.049503487409860665)	(66.0, 0.042114907199433685)	(67.0, 0.011082870315640446)	(68.0, 0.004433148126256179)	(69.0, 0.0029554320841707854)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12844_S59_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0013015071452743034)	(33.0, 0.045552750084600635)	(34.0, 0.06442460369107807)	(35.0, 0.06312309654580377)	(36.0, 0.009110550016920122)	(37.0, 0.0013015071452743034)	(38.0, 0.0052060285810972134)	(39.0, 0.02798240362339752)	(40.0, 0.01496733217065449)	(41.0, 0.014967332170654489)	(42.0, 0.029283910768671824)	(43.0, 0.0715828929900867)	(44.0, 0.12754770023688158)	(45.0, 0.25899992190958687)	(46.0, 0.229065257568278)	(47.0, 0.21084415753443758)	(48.0, 0.45878126870918967)	(49.0, 1.2429393237369573)	(50.0, 1.0366504412109916)	(51.0, 1.1661504021657771)	(52.0, 11.311398599579745)	(53.0, 21.680506025977106)	(54.0, 11.345888538929486)	(55.0, 27.27893901136988)	(56.0, 14.293151469404178)	(57.0, 2.6401072441889317)	(58.0, 1.8422833641357648)	(59.0, 1.8429341177084044)	(60.0, 1.0412057162194437)	(61.0, 0.5550927974594905)	(62.0, 0.37418330426636204)	(63.0, 0.23687430043992336)	(64.0, 0.18286175391103965)	(65.0, 0.1268969466642445)	(66.0, 0.0872009787333783)	(67.0, 0.05466330010152076)	(68.0, 0.004555275008460061)	(69.0, 0.005856782153734365)	(70.0, 0.005856782153734365)	(71.0, 0.00390452143582291)	(72.0, 0.00390452143582291)	(73.0, 0.001952260717911455)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
sample12844_S59_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0011180929806122657)	(28.0, 0.0011180929806122657)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0016771394709183987)	(33.0, 0.05478655605000106)	(34.0, 0.07770746215255243)	(35.0, 0.017330441199490117)	(36.0, 0.005031418412755195)	(37.0, 0.006708557883673593)	(38.0, 0.0039133254321429296)	(39.0, 0.008385697354591994)	(40.0, 0.020684720141326916)	(41.0, 0.02739327802500051)	(42.0, 0.04472371922449063)	(43.0, 0.13473020416377807)	(44.0, 0.24374426977347424)	(45.0, 0.30859366264898463)	(46.0, 0.808381224982676)	(47.0, 0.76421655224849)	(48.0, 0.5590464903061334)	(49.0, 0.7921688767637932)	(50.0, 0.9945437062546111)	(51.0, 1.8409400925780848)	(52.0, 12.080994655517076)	(53.0, 12.933540553234248)	(54.0, 3.8803416892148954)	(55.0, 10.799101053244486)	(56.0, 23.383237550029232)	(57.0, 12.965965249671358)	(58.0, 7.953554417585348)	(59.0, 5.361255842035793)	(60.0, 2.41787607057403)	(61.0, 0.8452782933428736)	(62.0, 0.3354278941836794)	(63.0, 0.11963594892551238)	(64.0, 0.06652653234642981)	(65.0, 0.05758178850153171)	(66.0, 0.04975513763724585)	(67.0, 0.026275185044388236)	(68.0, 0.005590464903061329)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0011180929806122657)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
